Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2020-12-31 18:00,2020-12-31 18:00,1694,0079 Nelson & Richards,0217 Smithe & Burrard,30 Day Pass,914,285,3653,3739,9,10,0,0
2020-12-31 18:00,2020-12-31 19:00,1181,0154 Kitsilano Beach Park,0174 1st & Manitoba,365 Corporate Plus Renewal,5660,1515,3943,4163,8,10,0,0
2020-12-31 18:00,2020-12-31 19:00,1933,0139 Burrard & 4th,0172 10th & Columbia,30 Day Pass,4835,1852,3734,3945,9,8,0,0
2020-12-31 18:00,2020-12-31 18:00,856,0245 Woodland & 10th,0244 10th & Commercial,30 Day Pass,281,101,3563,3694,8,9,0,0
2020-12-31 18:00,2020-12-31 18:00,464,0186 10th & Kingsway,0266 St Catherines & 7th,365 Corporate Standard Renewal,1353,398,3726,3956,8,8,0,0
2020-12-31 18:00,2020-12-31 18:00,1505,0016 Pender & Burrard,0033 Robson & Denman,365 Plus,2770,1681,3745,3858,9,11,787,1
2020-12-31 18:00,2020-12-31 18:00,2015,0041 Cardero & Robson,0037 Hornby & Nelson,365 Day Founding Plus,1470,389,3901,4051,8,8,0,0
2020-12-31 18:00,2020-12-31 18:00,1616,0207 Alberni & Jervis,0019 Robson & Hornby,30 Day Pass,867,820,3776,3864,10,8,0,0
2020-12-31 18:00,2020-12-31 18:00,201,0055 Keefer & Columbia,0027 Beatty & Nelson,365 Corporate Plus Renewal,1515,360,3860,4011,9,11,0,0
2020-12-31 18:00,2020-12-31 18:00,287,0215 Princess & Union,0137 Beach & Seymour,365 Standard,3716,785,3761,3989,7,11,0,0
2020-12-31 18:00,2020-12-31 18:00,1881,0039 Helmcken & Burrard,0041 Cardero & Robson,365 Day Founding Plus,3365,1149,3969,4119,10,9,87,1
2020-12-31 18:00,2020-12-31 18:00,1062,0193 Science World,0138 Richards & Helmcken,365 Corporate Plus Renewal,2097,581,3719,3864,9,11,0,0
2020-12-31 18:00,2020-12-31 18:00,1282,0221 Glen & Union,0215 Princess & Union,30 Day Pass,792,256,3787,3921,8,10,0,0
2020-12-31 18:00,2020-12-31 18:00,316,0088 Harwood & Bute,0036 Bute & Robson,Vancity Community Pass,900,356,3544,3629,9,10,0,0
2020-12-31 18:00,2020-12-31 18:00,1282,0221 Glen & Union,0221 Glen & Union,30 Day Pass,0,18,3819,3882,8,7,0,0
2020-12-31 18:00,2020-12-31 18:00,241,0047 Chilco & Beach,0084 Sunset Beach West,30 Day Pass,1121,341,3761,3945,9,8,0,0
2020-12-31 18:00,2020-12-31 18:00,1752,0030 Abbott & Cordova,0030 Abbott & Cordova,30 Day Pass,1729,1324,3697,3777,9,10,303,1
2020-12-31 18:00,2020-12-31 18:00,2106,0063 Robson & Granville,0052 Cambie & Water,365 Plus,3732,2864,3560,3634,10,10,1029,1
2020-12-31 18:00,2020-12-31 18:00,222,0047 Chilco & Beach,0084 Sunset Beach West,30 Day Pass,1106,479,3874,3990,9,9,0,0
2020-12-31 18:00,2020-12-31 18:00,1838,0106 Heather & 14th,0208 Arbutus Greenway & Broadway,365 Plus,2991,722,3745,3832,8,8,0,0
2020-12-31 18:00,2020-12-31 18:00,794,0191 7th & Laurel,0039 Helmcken & Burrard,30 Day Pass,3644,1129,4069,4240,8,9,0,0
2020-12-31 18:00,2020-12-31 18:00,186,0030 Abbott & Cordova,0030 Abbott & Cordova,365 Plus,784,344,3835,4061,9,10,0,0
2020-12-31 18:00,2020-12-31 18:00,527,0005 Dunsmuir & Beatty,0039 Helmcken & Burrard,Vancity Community Pass,1807,722,3782,3937,9,9,0,0
2020-12-31 18:00,2020-12-31 18:00,1749,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Corporate Plus Renewal,2481,863,3805,4024,9,8,0,0
2020-12-31 18:00,2020-12-31 18:00,965,0063 Robson & Granville,0088 Harwood & Bute,365 Standard,1737,664,3558,3669,9,4,0,0
2020-12-31 17:00,2020-12-31 18:00,411,0282 14th & Fraser,0134 14th & Main,VIP,1080,324,3855,3971,8,9,0,0
2020-12-31 17:00,2020-12-31 18:00,622,0241 4th & Commercial,0224 Pender & Commercial,30 Day Pass,2170,709,3653,3898,8,9,0,0
2020-12-31 17:00,2020-12-31 18:00,231,0099 Vancouver Art Gallery - North Plaza,0199 Georgia & Main,365 Corporate Plus Renewal,2162,555,3929,4103,9,9,0,0
2020-12-31 17:00,2020-12-31 18:00,2119,0019 Robson & Hornby,0205 Pine & 10th,365 Standard,3516,1112,3660,3823,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,201,0006 Olympic Village Station,0055 Keefer & Columbia,365 Standard,2282,418,3843,4003,9,12,0,0
2020-12-31 17:00,2020-12-31 17:00,181,0266 St Catherines & 7th,0262 8th & Prince Edward,365 Corporate Standard Renewal,1047,416,3594,3776,9,9,0,0
2020-12-31 17:00,2020-12-31 18:00,627,0187 Bute & Davie,0021 Cordova & Granville,365 Plus,1962,542,3666,3827,9,10,0,0
2020-12-31 17:00,2020-12-31 18:00,1897,0244 10th & Commercial,0282 14th & Fraser,365 Corporate Plus,1874,679,3507,3613,9,9,0,0
2020-12-31 17:00,2020-12-31 18:00,130,0280 Triumph & Victoria,0034 Cordova & Bute,365 Day Founding Plus,4563,1092,3847,4064,9,12,0,0
2020-12-31 17:00,2020-12-31 17:00,2165,0066 Anderson & 2nd,0006 Olympic Village Station,365 Standard,1837,401,3674,3821,9,11,0,0
2020-12-31 17:00,2020-12-31 17:00,1891,0057 Marinaside & Cooperage,0025 Homer & Robson (Vancouver Public Library),365 Standard,865,415,3779,3874,8,7,0,0
2020-12-31 17:00,2020-12-31 18:00,586,0077 Vanier Park,0011 Ontario & Seawall,30 Day Pass,4194,980,3932,4045,11,11,0,0
2020-12-31 17:00,2020-12-31 17:00,2066,0073 Ontario & 5th,0215 Princess & Union,Vancity Community Pass,2217,485,3756,3889,9,11,0,0
2020-12-31 17:00,2020-12-31 17:00,231,0089 Burrard & Drake,0099 Vancouver Art Gallery - North Plaza,30 Day Pass,1084,296,3903,4048,8,8,0,0
2020-12-31 17:00,2020-12-31 17:00,1897,0283 15th & Knight,0244 10th & Commercial,365 Standard,929,272,3503,3584,8,10,0,0
2020-12-31 17:00,2020-12-31 17:00,1925,0089 Burrard & Drake,0050 Bute & Comox,365 Plus,863,295,3682,3819,8,8,0,0
2020-12-31 17:00,2020-12-31 17:00,627,0036 Bute & Robson,0187 Bute & Davie,Vancity Community Pass,618,198,3673,3789,9,10,0,0
2020-12-31 17:00,2020-12-31 18:00,1616,0037 Hornby & Nelson,0207 Alberni & Jervis,30 Day Pass,2411,2775,3776,3860,10,9,0,0
2020-12-31 17:00,2020-12-31 17:00,455,0255 18th & Main,0114 Cypress & 14th,Archived Monthly Standard,3939,1151,4013,4232,10,10,0,0
2020-12-31 17:00,2020-12-31 17:00,977,0076 Cypress & 4th,0079 Nelson & Richards,365 Standard,2977,770,3713,3847,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,130,0224 Pender & Commercial,0280 Triumph & Victoria,365 Standard,773,191,3847,3924,8,10,0,0
2020-12-31 17:00,2020-12-31 17:00,627,0187 Bute & Davie,0036 Bute & Robson,Vancity Community Pass,622,308,3655,3774,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,245,0126 Thurlow & Pendrell,0033 Robson & Denman,365 Day Founding Plus,1680,316,3689,3774,9,12,0,0
2020-12-31 17:00,2020-12-31 17:00,1616,0063 Robson & Granville,0037 Hornby & Nelson,30 Day Pass,757,719,3784,3868,10,10,0,0
2020-12-31 17:00,2020-12-31 17:00,1686,0040 Cardero & Pendrell,0002 Burrard Station (Melville & Dunsmuir),365 Day Founding Standard,1796,486,3758,3897,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,443,0040 Cardero & Pendrell,0008 8th & Ash,365 Plus,7065,1646,3913,4266,9,8,0,0
2020-12-31 17:00,2020-12-31 17:00,586,0011 Ontario & Seawall,0077 Vanier Park,30 Day Pass,4206,940,3756,3984,9,11,0,0
2020-12-31 17:00,2020-12-31 17:00,1694,0217 Smithe & Burrard,0079 Nelson & Richards,30 Day Pass,816,179,3661,3731,9,11,0,0
2020-12-31 17:00,2020-12-31 17:00,1282,0212 Union & Dunlevy,0221 Glen & Union,30 Day Pass,1108,317,3776,3929,8,10,0,0
2020-12-31 17:00,2020-12-31 17:00,248,0083 Aquatic Centre,0136 David Lam Park - West,365 Standard,1649,529,3939,4056,9,10,0,0
2020-12-31 17:00,2020-12-31 18:00,1881,0032 Comox & Denman,0039 Helmcken & Burrard,365 Day Founding Plus,6644,3372,3921,4053,8,10,1166,5
2020-12-31 17:00,2020-12-31 17:00,2064,0208 Arbutus Greenway & Broadway,0114 Cypress & 14th,30 Day Pass,847,363,3808,3953,9,8,0,0
2020-12-31 17:00,2020-12-31 17:00,1765,0229 Keefer & Princess,0053 Keefer & Abbott,Vancity Community Pass,1304,403,3976,4082,8,9,0,0
2020-12-31 17:00,2020-12-31 17:00,245,0040 Cardero & Pendrell,0126 Thurlow & Pendrell,365 Day Founding Plus,814,180,3671,3753,8,11,0,0
2020-12-31 17:00,2020-12-31 17:00,502,0066 Anderson & 2nd,0109 7th & Arbutus,30 Day Pass,1735,565,3742,3853,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,620,0088 Harwood & Bute,0024 Hornby & Pender,365 Plus,1976,597,3637,3790,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,1625,0079 Nelson & Richards,0081 7th & Heather,365 Corporate Plus,1888,404,3901,4047,9,12,0,0
2020-12-31 17:00,2020-12-31 17:00,419,0009 Spyglass & Seawall,0053 Keefer & Abbott,24 Hour,2244,782,3513,3742,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,1616,0053 Keefer & Abbott,0063 Robson & Granville,30 Day Pass,1558,1213,3766,3877,9,9,0,0
2020-12-31 17:00,2020-12-31 17:00,28,0040 Cardero & Pendrell,0048 Comox & Broughton,Vancity Community Pass,369,118,3731,3806,9,10,0,0
2020-12-31 17:00,2020-12-31 17:00,1183,0209 Stanley Park - Information Booth,0138 Richards & Helmcken,Vancity Community Pass,4898,2781,3843,4114,8,10,0,0
2020-12-31 17:00,2020-12-31 17:00,1348,0041 Cardero & Robson,0032 Comox & Denman,365 Day Founding Plus,2105,912,3610,3755,8,8,277,2
2020-12-31 17:00,2020-12-31 17:00,1350,0078 Nelson & Mainland,0191 7th & Laurel,365 Day Founding Plus,1995,671,3795,3950,9,10,0,0
2020-12-31 16:00,2020-12-31 17:00,2049,0088 Harwood & Bute,0154 Kitsilano Beach Park,365 Standard,2366,443,3724,3868,8,12,0,0
2020-12-31 16:00,2020-12-31 17:00,506,0153 Arbutus Greenway & Fir,0076 Cypress & 4th,Vancity Community Pass,753,287,3703,3789,9,10,0,0
2020-12-31 16:00,2020-12-31 17:00,53,0174 1st & Manitoba,0155 Arbutus & McNicoll,30 Day Pass,5239,1229,3740,4005,8,10,0,0
2020-12-31 16:00,2020-12-31 17:00,977,0153 Arbutus Greenway & Fir,0076 Cypress & 4th,Vancity Community Pass,747,280,3706,3798,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,1293,0107 8th & Ontario,0010 Stamps Landing,365 Plus,1698,434,3619,3814,8,9,0,0
2020-12-31 16:00,2020-12-31 16:00,859,0107 8th & Ontario,0053 Keefer & Abbott,30 Day Pass,2319,638,3557,3782,8,10,0,0
2020-12-31 16:00,2020-12-31 17:00,645,0036 Bute & Robson,0053 Keefer & Abbott,365 Standard,2158,911,3734,3893,8,8,0,0
2020-12-31 16:00,2020-12-31 16:00,1627,0297 6th & Prince Edward,0054 Expo & Carrall,365 Corporate Plus Renewal,2485,630,3808,4009,9,8,0,0
2020-12-31 16:00,2020-12-31 17:00,1193,0036 Bute & Robson,0053 Keefer & Abbott,365 Standard,2150,942,3814,3995,9,8,0,0
2020-12-31 16:00,2020-12-31 16:00,28,0063 Robson & Granville,0040 Cardero & Pendrell,365 Day Founding Standard,1899,475,3710,3814,9,11,0,0
2020-12-31 16:00,2020-12-31 16:00,1076,0036 Bute & Robson,0032 Comox & Denman,365 Plus,1255,308,3744,3906,9,9,0,0
2020-12-31 16:00,2020-12-31 16:00,427,0212 Union & Dunlevy,0219 Hawks & Union,365 Standard,671,242,3602,3692,8,9,0,0
2020-12-31 16:00,2020-12-31 16:00,651,0193 Science World,0150 Alexander & Main,30 Day Pass,1368,554,3745,3850,8,8,0,0
2020-12-31 16:00,2020-12-31 16:00,1607,0193 Science World,0150 Alexander & Main,30 Day Pass,1380,593,3916,4084,8,9,0,0
2020-12-31 16:00,2020-12-31 16:00,586,0010 Stamps Landing,0011 Ontario & Seawall,365 Corporate Plus Renewal,1261,345,3835,3919,9,10,0,0
2020-12-31 16:00,2020-12-31 17:00,2084,0103 Stanley Park - Third Beach Parking Lot,0035 Coal Harbour Community Centre,30 Day Pass,3961,1575,3832,4051,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,1625,0138 Richards & Helmcken,0079 Nelson & Richards,365 Plus,1088,896,3898,3997,9,9,0,0
2020-12-31 16:00,2020-12-31 16:00,1275,0050 Bute & Comox,0032 Comox & Denman,365 Plus,871,226,3726,3821,8,10,0,0
2020-12-31 16:00,2020-12-31 16:00,1122,0050 Bute & Comox,0032 Comox & Denman,365 Plus,851,336,3584,3697,8,10,0,0
2020-12-31 16:00,2020-12-31 16:00,1686,0019 Robson & Hornby,0040 Cardero & Pendrell,30 Day Pass,2039,532,3727,3877,9,11,0,0
2020-12-31 16:00,2020-12-31 16:00,1656,0039 Helmcken & Burrard,0036 Bute & Robson,365 Corporate Plus Renewal,941,255,3797,3910,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,421,0008 8th & Ash,0177 Quebec & 1st,365 Standard,1539,478,3792,3906,8,9,0,0
2020-12-31 16:00,2020-12-31 16:00,1523,0058 Homer & Smithe,0065 Cypress & Cornwall,365 Plus,2801,1190,3777,3860,9,11,0,0
2020-12-31 16:00,2020-12-31 16:00,190,0212 Union & Dunlevy,0058 Homer & Smithe,30 Day Pass,2068,616,3792,3968,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,637,0039 Helmcken & Burrard,0036 Bute & Robson,24 Hour,945,293,3937,4053,8,10,0,0
2020-12-31 16:00,2020-12-31 16:00,620,0047 Chilco & Beach,0088 Harwood & Bute,365 Day Founding Standard,1517,531,3598,3753,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,551,0219 Hawks & Union,0212 Union & Dunlevy,365 Standard,667,171,3710,3806,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,306,0039 Helmcken & Burrard,0098 Carrall & Hastings,365 Standard,2289,666,3882,4072,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,1055,0147 Chestnut & McNicoll,0173 1st & Columbia,365 Day Founding Plus,0,1212,3499,3637,8,6,0,0
2020-12-31 16:00,2020-12-31 16:00,925,0045 Beach & Hornby,0060 Bidwell & Burnaby,365 Corporate Plus Renewal,1445,327,3939,4121,8,10,0,0
2020-12-31 16:00,2020-12-31 17:00,129,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,9037,2860,3924,4187,10,11,0,0
2020-12-31 16:00,2020-12-31 16:00,2066,0215 Princess & Union,0073 Ontario & 5th,Vancity Community Pass,2205,467,3711,3856,8,11,0,0
2020-12-31 16:00,2020-12-31 17:00,650,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,8988,2915,3860,4137,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,695,0112 10th & Oak,0211 14th & Alder,365 Corporate Plus Renewal,865,222,3856,3984,8,8,0,0
2020-12-31 16:00,2020-12-31 16:00,348,0089 Burrard & Drake,0123 Georgia & Thurlow,365 Corporate Plus,1251,382,3748,3901,9,9,0,0
2020-12-31 16:00,2020-12-31 16:00,1616,0025 Homer & Robson (Vancouver Public Library),0053 Keefer & Abbott,30 Day Pass,1972,1237,3768,3839,9,10,0,0
2020-12-31 16:00,2020-12-31 16:00,1937,0028 Davie & Beach,0218 Carrall & Seawall,365 Standard,2979,1176,3629,3687,9,8,0,0
2020-12-31 16:00,2020-12-31 17:00,1641,0006 Olympic Village Station,0207 Alberni & Jervis,365 Day Founding Plus,8725,2775,3768,4119,9,7,0,0
