Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2020-01-30 17:00,2020-01-30 17:00,1274,0015 Granville & Georgia,0089 Burrard & Drake,365 Day Founding Plus,1308,372,4019,4116,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1767,0053 Keefer & Abbott,0167 Cordova & Columbia,365 Day Founding Plus,812,250,3700,3779,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,49,0021 Cordova & Granville,0171 5th & Yukon,365 Standard,3663,953,3386,3607,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,209,0070 10th & Granville,0262 8th & Prince Edward,365 Corporate Plus Renewal,3467,919,3771,4051,9,10,0,0
2020-01-30 17:00,2020-01-30 17:00,522,0024 Hornby & Pender,0087 Broughton & Burnaby,365 Corporate Plus,2154,621,3848,3993,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1946,0254 Grandview Bike Lane & Commercial,0239 Grant & Commercial,365 Corporate Standard Renewal,959,321,3837,3989,10,10,0,0
2020-01-30 17:00,2020-01-30 18:00,145,0055 Keefer & Columbia,0066 Anderson & 2nd,365 Plus,4220,1081,3744,3937,11,11,0,0
2020-01-30 17:00,2020-01-30 17:00,315,0014 Canada Place,0036 Bute & Robson,24 Hour,1502,669,3723,3835,9,9,0,0
2020-01-30 17:00,2020-01-30 17:00,1121,0014 Canada Place,0036 Bute & Robson,24 Hour,1527,819,3958,4047,9,9,0,0
2020-01-30 17:00,2020-01-30 17:00,943,0238 Thornton & 1st,0193 Science World,365 Day Pass Plus SALE,1121,383,3852,3950,9,10,0,0
2020-01-30 17:00,2020-01-30 17:00,1464,0026 Beatty & Robson,0108 1st & Chestnut,365 Day Pass Standard SALE,3216,846,3860,3990,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,723,0014 Canada Place,0036 Bute & Robson,24 Hour,1517,766,3674,3752,9,9,0,0
2020-01-30 17:00,2020-01-30 17:00,432,0014 Canada Place,0036 Bute & Robson,24 Hour,1519,808,3631,3805,9,9,0,0
2020-01-30 17:00,2020-01-30 18:00,690,0125 Hamilton & Robson,0222 Adanac & McLean,365 Corporate Plus,0,1368,3616,3694,10,6,0,0
2020-01-30 17:00,2020-01-30 17:00,313,0001 10th & Cambie,0172 10th & Columbia,VIP,414,109,3539,3673,9,10,0,0
2020-01-30 17:00,2020-01-30 17:00,1474,0126 Thurlow & Pendrell,0032 Comox & Denman,Archived Monthly Standard,1200,259,3726,3795,11,13,0,0
2020-01-30 17:00,2020-01-30 17:00,46,0006 Olympic Village Station,0064 Expo & Smithe,365 Plus,1296,452,3969,4113,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,217,0078 Nelson & Mainland,0177 Quebec & 1st,365 Day Pass Standard SALE,2456,592,3689,3784,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1155,0025 Homer & Robson,0021 Cordova & Granville,365 Corporate Plus,1043,423,3618,3785,10,10,0,0
2020-01-30 17:00,2020-01-30 18:00,1071,0034 Cordova & Bute,0011 Ontario & Seawall,365 Standard,3581,1466,3619,3827,9,10,0,0
2020-01-30 17:00,2020-01-30 17:00,1701,0055 Keefer & Columbia,0008 8th & Ash,365 Standard,2903,818,3811,3942,9,10,0,0
2020-01-30 17:00,2020-01-30 17:00,785,0099 Vancouver Art Gallery - North Plaza,0065 Cypress & Cornwall,365 Corporate Standard,2556,558,3814,3971,8,10,0,0
2020-01-30 17:00,2020-01-30 17:00,57,0064 Expo & Smithe,0198 6th & Main,365 Standard,2915,892,3486,3603,11,10,0,0
2020-01-30 17:00,2020-01-30 17:00,2004,0053 Keefer & Abbott,0197 1st & Scotia,365 Day Founding Standard,1952,567,3882,4032,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1812,0058 Homer & Smithe,0019 Robson & Hornby,365 Day Founding Plus,745,207,3787,3887,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,459,0106 Heather & 14th,0244 10th & Commercial,365 Plus,4198,830,3075,3520,9,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1038,0052 Cambie & Water,0253 Charles & Woodland,30 Day Pass,4137,1201,3750,4011,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1868,0008 8th & Ash,0143 South False Creek Seawall,365 Day Founding Plus,1070,390,3656,3605,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1048,0155 Arbutus & McNicoll,0048 Comox & Broughton,365 Corporate Plus,3373,987,4014,4258,10,9,0,0
2020-01-30 17:00,2020-01-30 17:00,699,0193 Science World,0017 Marinaside & Davie,365 Plus,1560,400,4006,4119,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1228,0036 Bute & Robson,0082 Richards & Davie,365 Day Founding Plus,1547,484,3802,3921,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,2166,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,0,645,3627,3727,8,7,0,0
2020-01-30 17:00,2020-01-30 17:00,2090,0107 8th & Ontario,0081 7th & Heather,365 Standard,1155,357,3653,3713,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,272,0024 Hornby & Pender,0088 Harwood & Bute,365 Day Founding Standard,1995,681,3992,4137,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1809,0012 Dunsmuir & Richards,0253 Charles & Woodland,365 Day Founding Plus,3775,912,3960,4161,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,329,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,994,752,3847,4035,8,8,0,0
2020-01-30 17:00,2020-01-30 17:00,183,0258 13th & St George,0281 Windsor & 14th,365 Plus,784,218,3837,3948,9,9,0,0
2020-01-30 17:00,2020-01-30 17:00,1466,0001 10th & Cambie,0186 10th & Kingsway,365 Day Pass Standard SALE,1288,310,3637,3797,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1067,0015 Granville & Georgia,0088 Harwood & Bute,365 Standard,1749,510,4032,4135,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,329,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,0,19,3910,4003,8,7,0,0
2020-01-30 17:00,2020-01-30 17:00,917,0002 Burrard Station,0076 Cypress & 4th,365 Plus,3134,886,3603,3740,11,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1723,0016 Pender & Burrard,0053 Keefer & Abbott,365 Standard,1647,639,3537,3624,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,947,0025 Homer & Robson,0064 Expo & Smithe,365 Standard,618,202,3600,3686,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,400,0193 Science World,0191 7th & Laurel,365 Day Founding Standard,2215,600,3768,3905,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,497,0222 Adanac & McLean,0228 Keefer & Hawks,365 Day Pass Standard SALE,1263,263,4006,4098,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,410,0150 Alexander & Main,0015 Granville & Georgia,365 Standard,2007,800,3853,3966,11,11,0,0
2020-01-30 17:00,2020-01-30 17:00,58,0073 Ontario & 5th,0136 David Lam Park - West,Vancity Community Pass,3357,1217,3515,3768,10,9,0,0
2020-01-30 17:00,2020-01-30 17:00,2010,0053 Keefer & Abbott,0193 Science World,365 Day Founding Standard,1033,244,3677,3790,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,679,0167 Cordova & Columbia,0192 7th &  Alder,Archived Monthly Standard,3988,1104,3814,3843,4,12,0,0
2020-01-30 17:00,2020-01-30 17:00,439,0063 Robson & Granville,0196 Drake & Hornby,365 Day Pass Standard SALE,1012,240,4029,4135,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,334,0193 Science World,0010 Stamp's Landing,365 Corporate Plus,1686,357,3715,3943,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,534,0230 Alexander & Railway,0239 Grant & Commercial,365 Corporate Plus Renewal,3063,1014,3645,3773,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,1397,0001 10th & Cambie,0174 1st & Manitoba,365 Corporate Plus,1449,276,3715,3831,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1718,0196 Drake & Hornby,0004 Yaletown-Roundhouse Station,365 Standard,2,237,3578,3653,11,9,0,0
2020-01-30 17:00,2020-01-30 17:00,1515,0012 Dunsmuir & Richards,0083 Aquatic Centre,365 Corporate Plus,2560,684,3953,4175,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,2127,0012 Dunsmuir & Richards,0167 Cordova & Columbia,365 Corporate Plus,1210,415,3887,3976,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1304,0004 Yaletown-Roundhouse Station,0193 Science World,365 Corporate Standard Renewal,1970,474,3860,4014,11,13,0,0
2020-01-30 17:00,2020-01-30 17:00,362,0134 14th & Main,0255 18th & Main,365 Day Founding Standard,498,224,3732,3803,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,1795,0008 8th & Ash,0109 7th & Arbutus,365 Corporate Plus,2679,635,3673,3827,11,13,0,0
2020-01-30 17:00,2020-01-30 17:00,1878,0012 Dunsmuir & Richards,0222 Adanac & McLean,365 Standard,3250,748,3977,4206,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,780,0036 Bute & Robson,0088 Harwood & Bute,365 Standard,908,242,3918,4027,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1885,0005 Dunsmuir & Beatty,0196 Drake & Hornby,365 Corporate Plus,2078,637,3947,4088,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,222,0173 1st & Columbia,0098 Carrall & Hastings,30 Day Pass,2035,571,3573,3684,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1391,0073 Ontario & 5th,0193 Science World,365 Day Founding Standard,900,277,3561,3631,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,718,0222 Adanac & McLean,0212 Union & Dunlevy,Vancity Community Pass,1682,322,3684,3753,10,13,0,0
2020-01-30 17:00,2020-01-30 17:00,687,0027 Beatty & Nelson,0072 14th & Cambie,Vancity Community Pass,2311,643,3940,4146,11,13,0,0
2020-01-30 17:00,2020-01-30 17:00,1618,0065 Cypress & Cornwall,0048 Comox & Broughton,Archived Monthly Plus,2813,851,3719,3842,10,8,0,0
2020-01-30 17:00,2020-01-30 17:00,1775,0099 Vancouver Art Gallery - North Plaza,0187 Bute & Davie,365 Corporate Plus,1413,427,3916,4088,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,133,0012 Dunsmuir & Richards,0064 Expo & Smithe,30 Day Pass,1012,269,3929,4042,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,1940,0235 Charles & Commercial,0082 Richards & Davie,365 Day Founding Standard,6081,1648,3668,3823,10,12,148,1
2020-01-30 17:00,2020-01-30 17:00,77,0230 Alexander & Railway,0234 Station & National,365 Corporate Standard,0,477,3673,3724,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,635,0225 McLean & Pender,0223 Commercial & Adanac,365 Corporate Plus,588,168,3500,3589,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,880,0052 Cambie & Water,0177 Quebec & 1st,365 Day Founding Plus,2266,724,3982,4134,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1050,0099 Vancouver Art Gallery - North Plaza,0032 Comox & Denman,365 Day Founding Standard,2107,591,3690,3779,10,14,0,0
2020-01-30 17:00,2020-01-30 17:00,1296,0035 Coal Harbour Community Centre,0088 Harwood & Bute,365 Plus,1790,515,3692,3887,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,930,0037 Hornby & Nelson,0057 Marinaside & Cooperage,365 Plus,1159,325,3763,3945,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,491,0099 Vancouver Art Gallery - North Plaza,0196 Drake & Hornby,365 Corporate Standard,1051,332,4037,4121,11,13,0,0
2020-01-30 17:00,2020-01-30 17:00,428,0016 Pender & Burrard,0266 St Catherines & 7th,365 Plus,4962,1041,3881,4066,11,13,0,0
2020-01-30 17:00,2020-01-30 17:00,1522,0007 12th & Yukon,0180 Columbia & 14th,365 Day Pass Plus SALE,498,143,3972,4022,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1346,0107 8th & Ontario,0066 Anderson & 2nd,365 Standard,3432,844,3727,3893,10,13,0,0
2020-01-30 17:00,2020-01-30 17:00,217,0089 Burrard & Drake,0078 Nelson & Mainland,365 Day Founding Plus,1221,399,3679,3734,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,248,0076 Cypress & 4th,0208 Arbutus Greenway & Broadway,365 Corporate Standard,800,347,3769,3921,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1308,0165 Columbia & 4th,0033 Robson & Denman,365 Day Pass Plus SALE,4231,1214,3924,4030,10,13,0,0
2020-01-30 17:00,2020-01-30 17:00,814,0173 1st & Columbia,0064 Expo & Smithe,365 Day Founding Plus,1719,723,3769,3900,11,11,0,0
2020-01-30 17:00,2020-01-30 17:00,814,0173 1st & Columbia,0173 1st & Columbia,365 Day Founding Plus,0,17,3814,3950,10,9,0,0
2020-01-30 17:00,2020-01-30 17:00,1215,0079 Nelson & Richards,0030 Abbott & Cordova,365 Standard,2742,1917,3526,3706,11,9,1219,1
2020-01-30 17:00,2020-01-30 17:00,342,0014 Canada Place,0125 Hamilton & Robson,365 Standard,1447,536,3692,3776,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,146,0050 Bute & Comox,0040 Cardero & Pendrell,30 Day Pass,716,132,3663,3724,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1479,0001 10th & Cambie,0177 Quebec & 1st,365 Corporate Plus Renewal,1823,565,3629,3777,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1805,0112 10th & Oak,0211 14th & Alder,365 Corporate Plus,865,192,3776,3868,9,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1058,0064 Expo & Smithe,0177 Quebec & 1st,365 Corporate Plus Renewal,1670,372,3934,4050,11,13,0,0
2020-01-30 17:00,2020-01-30 17:00,625,0165 Columbia & 4th,0297 6th & Prince Edward,365 Day Founding Standard,4725,2159,3932,4019,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,873,0037 Hornby & Nelson,0099 Vancouver Art Gallery - North Plaza,365 Day Founding Plus,494,189,3823,3914,11,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1155,0099 Vancouver Art Gallery - North Plaza,0025 Homer & Robson,365 Corporate Plus,679,356,3689,3777,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1069,0001 10th & Cambie,0261 8th & Fraser,365 Corporate Plus,2103,816,3769,3976,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,1521,0092 Chilco & Barclay,0092 Chilco & Barclay,365 Corporate Plus Renewal,1364,891,3745,3860,11,12,495,1
2020-01-30 17:00,2020-01-30 17:00,682,0165 Columbia & 4th,0026 Beatty & Robson,365 Corporate Standard,1837,496,3653,3764,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,923,0005 Dunsmuir & Beatty,0064 Expo & Smithe,30 Day Pass,694,259,3565,3647,11,11,0,0
2020-01-30 17:00,2020-01-30 17:00,885,0011 Ontario & Seawall,0119 3rd & Quebec,30 Day Pass,586,338,3795,3876,11,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1715,0006 Olympic Village Station,0060 Bidwell & Burnaby,365 Day Founding Plus,4784,1005,3901,4024,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,2173,0238 Thornton & 1st,0006 Olympic Village Station,365 Plus,1931,475,3700,3850,10,10,0,0
2020-01-30 17:00,2020-01-30 17:00,1888,0193 Science World,0017 Marinaside & Davie,365 Corporate Standard,1560,385,3960,4095,10,11,0,0
2020-01-30 17:00,2020-01-30 17:00,1721,0285 Commercial & Pandora,0225 McLean & Pender,Vancity Community Pass,1935,2956,4019,4071,13,9,1155,2
2020-01-30 17:00,2020-01-30 17:00,780,0187 Bute & Davie,0036 Bute & Robson,Archived Monthly Standard,618,255,3958,3963,10,12,0,0
2020-01-30 17:00,2020-01-30 17:00,2075,0001 10th & Cambie,0199 Georgia & Main,365 Corporate Plus,2964,856,3753,3922,10,12,0,0
2020-01-30 16:00,2020-01-30 17:00,699,0173 1st & Columbia,0193 Science World,365 Standard,849,276,4011,4066,11,11,0,0
2020-01-30 16:00,2020-01-30 17:00,1228,0063 Robson & Granville,0036 Bute & Robson,365 Corporate Standard,1002,403,3774,3911,11,12,0,0
2020-01-30 16:00,2020-01-30 17:00,1535,0001 10th & Cambie,0212 Union & Dunlevy,365 Plus,3063,932,3742,3939,11,11,0,0
2020-01-30 16:00,2020-01-30 17:00,1448,0001 10th & Cambie,0166 Alder & 11th,365 Corporate Plus,1390,367,3790,3871,10,13,0,0
2020-01-30 16:00,2020-01-30 17:00,1286,0066 Anderson & 2nd,0193 Science World,365 Day Pass Standard SALE,3371,714,3864,4145,11,13,0,0
2020-01-30 16:00,2020-01-30 17:00,895,0244 10th & Commercial,0283 15th & Knight,365 Plus,914,278,3708,3829,11,12,0,0
2020-01-30 16:00,2020-01-30 17:00,1785,0068 Cypress & Broadway,0159 Vine & 4th,365 Plus,1274,355,3428,3587,10,10,0,0
2020-01-30 16:00,2020-01-30 17:00,1404,0006 Olympic Village Station,0177 Quebec & 1st,365 Corporate Standard,1245,301,3748,3866,11,12,0,0
2020-01-30 16:00,2020-01-30 17:00,509,0096 Nicola & Robson,0201 Shaw Tower,365 Day Founding Plus,8688,3005,4077,4304,10,8,735,4
2020-01-30 16:00,2020-01-30 17:00,28,0001 10th & Cambie,0218 Carrall & Seawall,365 Standard,2652,1191,3950,4082,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,930,0024 Hornby & Pender,0037 Hornby & Nelson,365 Corporate Plus,857,290,3856,3930,10,12,0,0
2020-01-30 16:00,2020-01-30 17:00,2167,0208 Arbutus Greenway & Broadway,0089 Burrard & Drake,365 Standard,2746,739,3916,4040,10,12,0,0
2020-01-30 16:00,2020-01-30 17:00,681,0225 McLean & Pender,0150 Alexander & Main,365 Day Pass Plus SALE,2362,687,3968,4127,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1840,0001 10th & Cambie,0011 Ontario & Seawall,365 Corporate Plus Renewal,1778,480,3879,4032,10,11,0,0
2020-01-30 16:00,2020-01-30 17:00,1869,0177 Quebec & 1st,0064 Expo & Smithe,365 Standard,1776,534,3879,4040,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,1809,0234 Station & National,0012 Dunsmuir & Richards,365 Plus,3825,459,3934,4066,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,2026,0006 Olympic Village Station,0143 South False Creek Seawall,30 Day Pass,1833,420,3998,4156,11,13,0,0
2020-01-30 16:00,2020-01-30 16:00,2025,0099 Vancouver Art Gallery - North Plaza,0089 Burrard & Drake,365 Standard,1106,417,3879,3993,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,400,0191 7th & Laurel,0193 Science World,365 Plus,2299,454,3631,3879,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,2116,0096 Nicola & Robson,0087 Broughton & Burnaby,365 Standard,794,334,3853,3950,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,1851,0035 Coal Harbour Community Centre,0125 Hamilton & Robson,30 Day Pass,2615,739,3813,3922,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1614,0080 Laurel & Broadway,0133 Ontario & 16th,365 Standard,2127,509,3819,3940,11,13,0,0
2020-01-30 16:00,2020-01-30 16:00,873,0037 Hornby & Nelson,0037 Hornby & Nelson,365 Day Founding Standard,961,415,3752,3913,11,12,0,0
2020-01-30 16:00,2020-01-30 17:00,766,0066 Anderson & 2nd,0212 Union & Dunlevy,365 Standard,4425,1241,3436,3760,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,491,0039 Helmcken & Burrard,0099 Vancouver Art Gallery - North Plaza,365 Corporate Plus,749,281,4050,4126,12,13,0,0
2020-01-30 16:00,2020-01-30 17:00,1721,0012 Dunsmuir & Richards,0285 Commercial & Pandora,Vancity Community Pass,4110,1088,3860,4130,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,712,0193 Science World,0044 Pacific & Richards,365 Day Founding Standard,2883,550,3748,3905,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1847,0126 Thurlow & Pendrell,0096 Nicola & Robson,30 Day Pass,1147,281,3565,3676,11,13,0,0
2020-01-30 16:00,2020-01-30 16:00,2052,0050 Bute & Comox,0032 Comox & Denman,365 Day Founding Standard,869,134,3821,3914,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,229,0112 10th & Oak,0080 Laurel & Broadway,365 Standard,242,96,3926,3972,11,10,0,0
2020-01-30 16:00,2020-01-30 16:00,1903,0187 Bute & Davie,0019 Robson & Hornby,365 Day Founding Standard,1147,332,3645,3739,11,11,0,0
2020-01-30 16:00,2020-01-30 16:00,1550,0234 Station & National,0167 Cordova & Columbia,365 Standard,1214,338,3934,4018,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,569,0034 Cordova & Bute,0030 Abbott & Cordova,365 Standard,1402,521,3885,4019,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,810,0053 Keefer & Abbott,0173 1st & Columbia,30 Day Pass,1929,499,3919,4161,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,1179,0193 Science World,0143 South False Creek Seawall,365 Plus,2491,503,3974,4040,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,30,0109 7th & Arbutus,0089 Burrard & Drake,30 Day Pass,2536,633,4053,4251,11,13,0,0
2020-01-30 16:00,2020-01-30 16:00,885,0024 Hornby & Pender,0011 Ontario & Seawall,30 Day Pass,2938,924,3740,3889,11,12,0,0
2020-01-30 16:00,2020-01-30 16:00,986,0033 Robson & Denman,0033 Robson & Denman,365 Standard,0,92,3449,3500,10,9,0,0
2020-01-30 16:00,2020-01-30 16:00,137,0223 Commercial & Adanac,0019 Robson & Hornby,30 Day Pass,4363,851,3980,4126,11,13,0,0
2020-01-30 16:00,2020-01-30 17:00,623,0103 Stanley Park - Third Beach Parking Lot,0105 Stanley Park - Totem Poles,24 Hour,4988,1762,3861,4058,8,11,0,0
2020-01-30 16:00,2020-01-30 16:00,458,0037 Hornby & Nelson,0139 Burrard & 4th,365 Day Founding Plus,2499,745,3787,3935,11,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1307,0193 Science World,0262 8th & Prince Edward,365 Corporate Standard,1696,701,3608,3681,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1280,0171 5th & Yukon,0048 Comox & Broughton,365 Standard,3453,845,3653,3863,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1702,0106 Heather & 14th,0180 Columbia & 14th,365 Day Founding Standard,845,211,3679,3790,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,833,0287 Carolina & Great Northern Way,0237 Glen & 6th,365 Corporate Plus,1080,265,3716,3889,10,10,0,0
2020-01-30 16:00,2020-01-30 16:00,63,0280 Triumph & Victoria,0193 Science World,365 Standard,3881,932,3748,3951,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,242,0222 Adanac & McLean,0030 Abbott & Cordova,365 Day Founding Plus,3228,854,3976,4150,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,633,0287 Carolina & Great Northern Way,0053 Keefer & Abbott,365 Corporate Standard Renewal,2423,619,3985,4134,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1718,0221 Glen & Union,0196 Drake & Hornby,365 Standard,36,795,3576,3656,9,9,0,0
2020-01-30 16:00,2020-01-30 16:00,1435,0006 Olympic Village Station,0044 Pacific & Richards,365 Corporate Plus,0,658,3573,3779,10,7,0,0
2020-01-30 16:00,2020-01-30 16:00,1018,0098 Carrall & Hastings,0253 Charles & Woodland,365 Standard,3450,945,3940,4158,12,13,0,0
2020-01-30 16:00,2020-01-30 16:00,211,0165 Columbia & 4th,0193 Science World,365 Corporate Standard,1237,296,3632,3824,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,1442,0281 Windsor & 14th,0206 8th & Scotia,365 Plus,1841,567,3637,3731,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,83,0021 Cordova & Granville,0093 Chilco & Robson,365 Standard,2844,742,3715,3877,11,13,0,0
2020-01-30 16:00,2020-01-30 16:00,2102,0054 Expo & Carrall,0017 Marinaside & Davie,24 Hour,1372,416,3640,3723,9,11,0,0
2020-01-30 16:00,2020-01-30 16:00,1521,0031 Morton & Denman,0092 Chilco & Barclay,365 Day Founding Plus,628,222,3732,3852,11,11,0,0
2020-01-30 16:00,2020-01-30 16:00,747,0171 5th & Yukon,0237 Glen & 6th,365 Corporate Standard,3218,666,3715,3840,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,1454,0092 Chilco & Barclay,0014 Canada Place,365 Standard,3016,780,3774,3995,11,12,0,0
2020-01-30 16:00,2020-01-30 16:00,687,0171 5th & Yukon,0027 Beatty & Nelson,365 Day Founding Standard,1547,321,3989,4098,11,13,0,0
2020-01-30 16:00,2020-01-30 16:00,985,0057 Marinaside & Cooperage,0006 Olympic Village Station,30 Day Pass,1404,417,3947,4095,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,491,0076 Cypress & 4th,0039 Helmcken & Burrard,365 Corporate Plus,2409,978,4021,4116,11,12,0,0
2020-01-30 16:00,2020-01-30 16:00,471,0229 Keefer & Princess,0025 Homer & Robson,Vancity Community Pass,2603,866,3347,3640,9,11,0,0
2020-01-30 16:00,2020-01-30 16:00,1966,0004 Yaletown-Roundhouse Station,0014 Canada Place,30 Day Pass,6099,1743,4171,4261,12,13,0,0
2020-01-30 16:00,2020-01-30 16:00,661,0045 Beach & Hornby,0089 Burrard & Drake,365 Corporate Standard,457,217,4029,4105,11,11,0,0
2020-01-30 16:00,2020-01-30 16:00,87,0068 Cypress & Broadway,0011 Ontario & Seawall,365 Corporate Standard Renewal,4243,846,3843,4038,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,714,0138 Richards & Helmcken,0044 Pacific & Richards,30 Day Pass,559,166,3821,3961,11,9,0,0
2020-01-30 16:00,2020-01-30 16:00,95,0014 Canada Place,0033 Robson & Denman,365 Standard,2060,509,3895,4050,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,662,0088 Harwood & Bute,0137 Beach & Seymour,365 Corporate Plus Renewal,1249,456,3656,3766,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1847,0096 Nicola & Robson,0126 Thurlow & Pendrell,30 Day Pass,1913,947,3537,3653,10,11,0,0
2020-01-30 16:00,2020-01-30 16:00,1965,0099 Vancouver Art Gallery - North Plaza,0026 Beatty & Robson,365 Corporate Plus Renewal,1157,234,3847,4035,11,12,0,0
2020-01-30 16:00,2020-01-30 16:00,272,0082 Richards & Davie,0024 Hornby & Pender,365 Day Founding Standard,1590,625,3992,4132,10,12,0,0
2020-01-30 16:00,2020-01-30 16:00,1434,0021 Cordova & Granville,0152 Arbutus Greenway & 14th,365 Day Pass Plus SALE,5160,1403,3879,4105,11,13,0,0
2020-01-30 16:00,2020-01-30 16:00,358,0125 Hamilton & Robson,0212 Union & Dunlevy,365 Plus,1670,460,3613,3686,10,13,0,0
2020-01-30 16:00,2020-01-30 16:00,364,0012 Dunsmuir & Richards,0199 Georgia & Main,365 Plus,1376,299,3901,4071,10,10,0,0
2020-01-30 16:00,2020-01-30 16:00,798,0032 Comox & Denman,0001 10th & Cambie,30 Day Pass,5615,2859,3740,3848,10,11,0,0
