Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
12/30/2018 11:00,12/30/2018 11:00,198,0105 Stanley Park - Totem Poles,0101 Stanley Park - Vancouver Aquarium,24 Hour,2432,1018,4032,4198,12,9,0,0
12/30/2018 11:00,12/30/2018 11:00,1782,0221 Glen & Union,0223 Commercial & Adanac,365 Day Pass Plus SALE,859,434,3860,3976,9,10,0,0
12/30/2018 11:00,12/30/2018 11:00,348,0088 Harwood & Bute,0037 Hornby & Nelson,365 Day Pass Standard SALE,1102,378,3826,3976,5,5,0,0
12/30/2018 11:00,12/30/2018 11:00,65,0102 Stanley Park - Second Beach North,0105 Stanley Park - Totem Poles,24 Hour,3005,1594,3877,4167,8,8,0,0
12/30/2018 11:00,12/30/2018 11:00,214,0148 Creekside Park North,0172 10th & Columbia,365 Day Founding Standard,2017,602,3789,3908,7,8,0,0
12/30/2018 11:00,1/2/2019 17:00,613,0105 Stanley Park - Totem Poles,0996 Balancer Bike Check In,24 Hour,2564,267585,3974,3860,13,21,0,0
12/30/2018 11:00,12/30/2018 11:00,289,0102 Stanley Park - Second Beach North,0105 Stanley Park - Totem Poles,24 Hour,3312,1628,3926,4085,8,9,0,0
12/30/2018 11:00,12/30/2018 11:00,603,0148 Creekside Park North,0172 10th & Columbia,365 Day Founding Standard,2031,635,3674,3803,7,8,0,0
12/30/2018 11:00,12/30/2018 11:00,859,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,Archived Monthly Plus,9456,2766,4026,4317,9,8,0,0
12/30/2018 11:00,12/30/2018 11:00,676,0102 Stanley Park - Second Beach North,0105 Stanley Park - Totem Poles,24 Hour,3003,1683,3586,3732,8,8,0,0
12/30/2018 11:00,12/30/2018 11:00,1951,0057 Marinaside & Cooperage,0054 Expo & Carrall,365 Plus,3642,2285,3921,4092,6,8,563,1
12/30/2018 11:00,12/30/2018 11:00,561,0211 14th & Alder,0153 Arbutus Greenway & Fir,Archived Monthly Standard,2250,662,3803,3939,10,10,0,0
12/30/2018 11:00,12/30/2018 11:00,178,0211 14th & Alder,0153 Arbutus Greenway & Fir,Archived Monthly Standard,2260,685,3842,3926,12,11,0,0
12/30/2018 11:00,12/30/2018 12:00,435,0028 Davie & Beach,0083 Aquatic Centre,24 Hour,6844,3526,3826,4245,5,8,0,0
12/30/2018 11:00,12/30/2018 12:00,1525,0028 Davie & Beach,0083 Aquatic Centre,24 Hour,7326,3544,3877,4106,5,8,0,0
12/30/2018 11:00,12/30/2018 11:00,359,0028 Davie & Beach,0047 Chilco & Beach,24 Hour,341,640,3868,4009,5,5,0,0
12/30/2018 11:00,12/30/2018 11:00,1051,0083 Aquatic Centre,0031 Morton & Denman,Archived Monthly Standard,1370,357,3698,3877,7,9,0,0
12/30/2018 11:00,12/30/2018 11:00,753,0077 Vanier Park,0028 Davie & Beach,365 Day Pass Plus SALE,4851,1786,3739,3942,6,8,0,0
12/30/2018 11:00,12/30/2018 11:00,1269,0089 Burrard & Drake,0174 1st & Ontario,Vancity Community Pass,4565,1471,3708,4013,7,10,0,0
12/30/2018 11:00,12/30/2018 11:00,272,0209 Stanley Park - Information Booth,0102 Stanley Park - Second Beach North,24 Hour,7747,2953,3913,4253,7,8,0,0
12/30/2018 11:00,12/30/2018 11:00,448,0272 Pender & Victoria,0052 Cambie & Water,365 Corporate Standard,3959,1083,3686,3918,5,8,0,0
12/30/2018 11:00,12/30/2018 12:00,934,0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,24 Hour,12260,5004,3561,3969,5,8,0,0
12/30/2018 10:00,12/30/2018 11:00,1613,0027 Beatty & Nelson,0030 Abbott & Cordova,365 Day Founding Plus,1161,301,3958,4066,11,12,0,0
12/30/2018 10:00,12/30/2018 11:00,119,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,Archived Monthly Plus,2715,866,3998,4227,4,7,0,0
12/30/2018 10:00,12/30/2018 11:00,1633,0143 South False Creek Seawall,0066 Anderson & 2nd,24 Hour,1037,726,3779,3877,4,5,0,0
12/30/2018 10:00,12/30/2018 10:00,934,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,0,18,3582,3737,5,4,0,0
12/30/2018 10:00,12/30/2018 11:00,1041,0152 Arbutus Greenway & 14th,0152 Arbutus Greenway & 14th,24 Hour,9456,2968,3843,4195,5,10,0,0
12/30/2018 10:00,12/30/2018 10:00,366,0190 Melville & Bute,0035 Coal Harbour Community Centre,Archived Monthly Plus,488,190,3764,3852,6,7,0,0
12/30/2018 10:00,12/30/2018 11:00,2081,0143 South False Creek Seawall,0066 Anderson & 2nd,24 Hour,1055,956,4163,4330,5,3,0,0
12/30/2018 10:00,12/30/2018 10:00,1769,0050 Bute & Comox,0138 Richards & Helmcken,365 Day Founding Plus,1047,382,3866,3982,13,12,0,0
12/30/2018 10:00,12/30/2018 10:00,1769,0050 Bute & Comox,0050 Bute & Comox,365 Day Founding Plus,55,43,3905,3956,12,12,0,0
12/30/2018 10:00,12/30/2018 11:00,337,0096 Nicola & Robson,0105 Stanley Park - Totem Poles,24 Hour,2883,1085,3710,3929,5,7,0,0
12/30/2018 10:00,12/30/2018 11:00,1434,0096 Nicola & Robson,0105 Stanley Park - Totem Poles,24 Hour,2815,1098,3726,3903,6,9,0,0
12/30/2018 10:00,12/30/2018 11:00,66,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,10992,4277,3898,4304,4,9,0,0
12/30/2018 10:00,12/30/2018 11:00,1452,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,10963,4328,3935,4308,4,9,0,0
12/30/2018 10:00,12/30/2018 10:00,389,0050 Bute & Comox,0036 Bute & Robson,365 Day Founding Standard,404,141,3989,4150,12,13,0,0
12/30/2018 10:00,12/30/2018 10:00,1277,0050 Bute & Comox,0036 Bute & Robson,365 Day Founding Standard,406,141,4022,4111,8,9,0,0
12/30/2018 10:00,12/30/2018 11:00,272,0035 Coal Harbour Community Centre,0209 Stanley Park - Information Booth,24 Hour,1833,989,3872,4019,6,6,0,0
12/30/2018 10:00,12/30/2018 11:00,336,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,11112,4417,3826,4166,5,8,0,0
12/30/2018 10:00,12/30/2018 11:00,924,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,11525,4464,3961,4292,6,8,0,0
12/30/2018 10:00,12/30/2018 11:00,154,0036 Bute & Robson,0105 Stanley Park - Totem Poles,24 Hour,3926,2400,3594,3763,6,8,0,0
12/30/2018 10:00,12/30/2018 11:00,1058,0036 Bute & Robson,0105 Stanley Park - Totem Poles,24 Hour,3742,2040,3726,3929,6,9,0,0
12/30/2018 10:00,12/30/2018 10:00,1058,0036 Bute & Robson,0036 Bute & Robson,24 Hour,0,21,3748,3802,6,6,0,0
12/30/2018 10:00,12/30/2018 12:00,1717,0036 Bute & Robson,0036 Bute & Robson,24 Hour,13315,5872,3508,3790,6,8,0,0
12/30/2018 10:00,12/30/2018 10:00,861,0005 Dunsmuir & Beatty,0096 Nicola & Robson,24 Hour,2370,957,3758,3892,10,9,0,0
12/30/2018 10:00,12/30/2018 10:00,1119,0174 1st & Ontario,0004 Yaletown-Roundhouse Station,365 Day Pass Standard SALE,2489,728,3821,4047,4,7,0,0
12/30/2018 10:00,12/30/2018 10:00,344,0089 Burrard & Drake,0012 Dunsmuir & Richards,Archived Monthly Plus,1703,534,3831,4008,5,6,0,0
12/30/2018 10:00,12/30/2018 10:00,1,0266 St Catherines & 7th,0206 8th & Scotia,365 Corporate Standard,1163,308,3823,3966,4,5,0,0
12/30/2018 10:00,12/30/2018 10:00,1322,0048 Comox & Broughton,0032 Comox & Denman,365 Standard,512,107,3974,4043,4,5,0,0
12/30/2018 10:00,12/30/2018 10:00,1889,0148 Creekside Park North,0143 South False Creek Seawall,24 Hour,3579,1519,3837,3993,8,7,0,0
12/30/2018 10:00,12/30/2018 10:00,2081,0148 Creekside Park North,0143 South False Creek Seawall,24 Hour,2895,1330,4150,4316,8,3,0,0
12/30/2018 10:00,12/30/2018 10:00,711,0082 Richards & Davie,0089 Burrard & Drake,365 Corporate Plus,1063,374,3950,4126,5,4,0,0
12/30/2018 10:00,12/30/2018 10:00,2065,0048 Comox & Broughton,0096 Nicola & Robson,365 Corporate Plus,498,139,3718,3855,4,4,0,0
12/30/2018 10:00,12/30/2018 10:00,1956,0123 Georgia & Thurlow,0030 Abbott & Cordova,365 Plus,1790,477,3793,3930,6,8,0,0
12/30/2018 10:00,12/30/2018 10:00,301,0052 Cambie & Water,0099 Vancouver Art Gallery - North Plaza,24 Hour,1190,905,3787,3827,2,2,0,0
12/30/2018 10:00,12/30/2018 10:00,151,0052 Cambie & Water,0099 Vancouver Art Gallery - North Plaza,24 Hour,1180,837,3681,3797,5,5,0,0
12/30/2018 10:00,12/30/2018 10:00,1132,0096 Nicola & Robson,0083 Aquatic Centre,365 Plus,1556,411,3913,4095,5,7,0,0
12/30/2018 10:00,12/30/2018 10:00,272,0021 Cordova & Granville,0035 Coal Harbour Community Centre,24 Hour,1672,1585,3827,3979,6,6,0,0
12/30/2018 10:00,12/30/2018 10:00,352,0245 Woodland & 10th,0232 Britannia Parking Lot,365 Standard,1776,479,3598,3721,3,5,0,0
12/30/2018 10:00,12/30/2018 10:00,330,0193 Science World,0066 Anderson & 2nd,90 Day,3422,719,3929,4169,5,8,0,0
12/30/2018 10:00,12/30/2018 10:00,1889,0017 Marinaside & Davie,0148 Creekside Park North,24 Hour,1672,920,3826,3964,7,8,0,0
12/30/2018 10:00,12/30/2018 10:00,2081,0017 Marinaside & Davie,0148 Creekside Park North,24 Hour,1686,940,4084,4254,7,8,0,0
12/30/2018 10:00,12/30/2018 10:00,1428,0014 Canada Place,0035 Coal Harbour Community Centre,24 Hour,1413,493,3971,3976,1,7,0,0
12/30/2018 10:00,12/30/2018 10:00,1320,0193 Science World,0193 Science World,90 Day,89,130,3587,3629,6,6,0,0
12/30/2018 10:00,12/30/2018 11:00,984,0209 Stanley Park - Information Booth,0102 Stanley Park - Second Beach North,24 Hour,9029,3404,3660,3871,6,8,0,0
12/30/2018 10:00,12/30/2018 10:00,937,0033 Robson & Denman,0030 Abbott & Cordova,24 Hour,3003,1220,3700,3853,5,7,0,0
12/30/2018 10:00,12/30/2018 10:00,263,0130 Heather & 16th,0001 10th & Cambie,365 Day Pass Standard SALE,1072,262,3889,4038,3,3,0,0
12/30/2018 10:00,12/30/2018 10:00,36,0032 Comox & Denman,0030 Abbott & Cordova,365 Day Pass Plus SALE,3095,860,3916,4150,6,6,0,0
12/30/2018 10:00,12/30/2018 10:00,1265,0014 Canada Place,0035 Coal Harbour Community Centre,24 Hour,1392,580,3735,3872,6,7,0,0
12/30/2018 10:00,12/30/2018 10:00,1885,0033 Robson & Denman,0030 Abbott & Cordova,24 Hour,2956,1278,3924,4095,6,7,0,0
12/30/2018 10:00,12/30/2018 10:00,336,0036 Bute & Robson,0209 Stanley Park - Information Booth,365 Day Founding Plus,2088,468,3795,3932,5,8,0,0
12/30/2018 10:00,12/30/2018 10:00,501,0211 14th & Alder,0072 14th & Cambie,90 Day,1219,334,3823,4008,4,4,0,0
12/30/2018 10:00,12/30/2018 10:00,1265,0014 Canada Place,0014 Canada Place,24 Hour,0,15,3776,3837,5,5,0,0
12/30/2018 10:00,12/30/2018 10:00,1477,0203 Pine & 14th,0208 Arbutus Greenway & Broadway,90 Day,1217,355,3721,3961,4,7,0,0
12/30/2018 10:00,12/30/2018 10:00,1775,0082 Richards & Davie,0137 Beach & Seymour,365 Corporate Standard,612,185,3642,3821,5,7,0,0
12/30/2018 10:00,12/30/2018 10:00,472,0010 Stamp's Landing,0066 Anderson & 2nd,365 Day Pass Standard SALE,1866,555,3619,3744,5,7,0,0
12/30/2018 10:00,12/30/2018 10:00,815,0082 Richards & Davie,0019 Robson & Hornby,365 Plus,1072,361,3702,3840,5,7,0,0
12/30/2018 9:00,12/30/2018 10:00,591,0089 Burrard & Drake,0004 Yaletown-Roundhouse Station,365 Standard,965,296,3823,3961,6,6,0,0
12/30/2018 9:00,12/30/2018 10:00,924,0060 Bidwell & Burnaby,0209 Stanley Park - Information Booth,365 Corporate Plus,2162,513,3929,4093,6,8,0,0
12/30/2018 9:00,12/30/2018 10:00,1926,0017 Marinaside & Davie,0201 Shaw Tower,90 Day,2509,587,3666,3852,9,11,0,0
12/30/2018 9:00,12/30/2018 10:00,613,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,4751,2041,3826,4066,3,8,0,0
12/30/2018 9:00,12/30/2018 10:00,198,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,4753,2193,3921,4175,3,7,0,0
12/30/2018 9:00,12/30/2018 10:00,984,0083 Aquatic Centre,0209 Stanley Park - Information Booth,24 Hour,4751,1376,3590,3752,4,6,0,0
12/30/2018 9:00,12/30/2018 10:00,1889,0036 Bute & Robson,0017 Marinaside & Davie,24 Hour,3401,1552,3748,3950,5,7,0,0
12/30/2018 9:00,12/30/2018 9:00,1512,0036 Bute & Robson,0025 Homer & Robson,365 Day Founding Plus,1153,399,3760,3858,4,6,0,0
12/30/2018 9:00,12/30/2018 10:00,2081,0036 Bute & Robson,0017 Marinaside & Davie,24 Hour,3163,1776,3976,4254,3,5,0,0
12/30/2018 9:00,12/30/2018 9:00,185,0019 Robson & Hornby,0033 Robson & Denman,365 Day Pass Plus SALE,1362,434,3856,3922,6,7,0,0
12/30/2018 9:00,12/30/2018 12:00,398,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,12098,10559,3692,3943,4,6,0,0
12/30/2018 9:00,12/30/2018 10:00,116,0092 Chilco & Barclay,0143 South False Creek Seawall,365 Day Pass Plus SALE,8386,2342,3793,4129,3,7,0,0
12/30/2018 9:00,12/30/2018 9:00,1775,0126 Thurlow & Pendrell,0082 Richards & Davie,365 Corporate Plus,849,301,3702,3829,6,6,0,0
12/30/2018 9:00,12/30/2018 9:00,1801,0173 1st & Columbia,0230 Alexander & Railway,365 Standard,2807,713,3827,4035,4,7,0,0
12/30/2018 9:00,12/30/2018 9:00,825,0252 Woodland & Graveley,0236 Keith & 6th,365 Day Founding Plus,1237,313,3666,3771,3,5,0,0
12/30/2018 9:00,12/30/2018 9:00,398,0088 Harwood & Bute,0209 Stanley Park - Information Booth,365 Corporate Standard Renewal,3032,784,3653,3855,4,5,0,0
12/30/2018 8:00,12/30/2018 9:00,881,0134 14th & Main,0171 5th & Yukon,365 Standard,1870,516,3656,3816,2,3,0,0
12/30/2018 8:00,12/30/2018 8:00,17,0174 1st & Ontario,0006 Olympic Village Station,365 Day Pass Standard SALE,1065,313,3665,3763,5,6,0,0
12/30/2018 8:00,12/30/2018 8:00,956,0027 Beatty & Nelson,0171 5th & Yukon,365 Day Pass Standard SALE,1392,348,3684,3897,5,7,0,0
12/30/2018 8:00,12/30/2018 8:00,1313,0258 13th & St George,0017 Marinaside & Davie,Archived Monthly Basic,4043,1056,3898,4122,3,6,0,0
12/30/2018 8:00,12/30/2018 8:00,488,0089 Burrard & Drake,0199 Georgia & Main,365 Plus,2889,717,3673,3929,5,7,0,0
12/30/2018 8:00,12/30/2018 8:00,458,0070 10th & Granville,0112 10th & Oak,365 Corporate Plus,984,268,3787,3897,5,7,0,0
12/30/2018 7:00,12/30/2018 8:00,1416,0050 Bute & Comox,0161 Alexander & Dunlevy,365 Standard,3620,940,3823,4003,5,7,0,0
12/30/2018 7:00,12/30/2018 7:00,206,0010 Stamp's Landing,0066 Anderson & 2nd,365 Day Pass Standard SALE,1837,457,3758,3939,5,6,0,0
12/30/2018 7:00,12/30/2018 7:00,1490,0088 Harwood & Bute,0204 York & Yew,365 Plus,2474,505,3892,4019,6,10,0,0
12/30/2018 7:00,12/30/2018 7:00,167,0065 Cypress & Cornwall,0037 Hornby & Nelson,Archived Monthly Plus,2144,533,3810,3969,6,8,0,0
12/30/2018 7:00,12/31/2018 12:00,125,0199 Georgia & Main,0099 Vancouver Art Gallery - North Plaza,365 Standard,2093,691,3826,3603,4,7,0,0
12/30/2018 7:00,12/30/2018 7:00,1244,0053 Keefer & Abbott,0064 Expo & Smithe,Archived Monthly Plus,765,212,3676,3821,5,5,0,0
12/30/2018 7:00,12/30/2018 7:00,1244,0053 Keefer & Abbott,0053 Keefer & Abbott,Archived Monthly Plus,0,18,3697,3795,5,2,0,0
12/30/2018 7:00,12/30/2018 7:00,1248,0231 Napier & Commercial,0254 Grandview Bike Lane & Commercial,365 Corporate Standard,1345,324,4006,4155,4,4,0,0
12/30/2018 7:00,12/30/2018 7:00,302,0036 Bute & Robson,0015 Granville & Georgia,365 Plus,937,389,3645,3848,6,6,0,0
12/30/2018 6:00,12/30/2018 6:00,565,0240 2nd & Commercial,0237 Glen & 6th,365 Day Pass Plus SALE,1623,444,3578,3711,5,6,0,0
12/30/2018 5:00,12/30/2018 6:00,1061,0088 Harwood & Bute,0004 Yaletown-Roundhouse Station,365 Day Pass Plus SALE,1406,399,3887,4000,6,9,0,0
12/30/2018 5:00,12/30/2018 5:00,1721,0053 Keefer & Abbott,0035 Coal Harbour Community Centre,365 Standard,2115,679,3752,3934,6,9,0,0
12/30/2018 5:00,12/30/2018 5:00,591,0287 Carolina & Great Northern Way,0089 Burrard & Drake,365 Plus,4294,1253,3810,4003,5,6,0,0
12/30/2018 4:00,12/30/2018 4:00,1051,0060 Bidwell & Burnaby,0083 Aquatic Centre,365 Standard,1029,239,3711,3860,8,10,0,0
12/30/2018 3:00,12/30/2018 3:00,956,0079 Nelson & Richards,0027 Beatty & Nelson,365 Corporate Plus,426,169,3684,3871,8,9,0,0
12/30/2018 3:00,12/30/2018 3:00,469,0088 Harwood & Bute,0081 7th & Heather,365 Corporate Plus,3855,1654,4034,4188,7,8,0,0
12/30/2018 3:00,12/30/2018 3:00,1862,0197 1st & Main,0245 Woodland & 10th,365 Day Pass Standard SALE,2566,557,3927,4155,6,7,0,0
12/30/2018 3:00,12/30/2018 3:00,125,0078 Nelson & Mainland,0199 Georgia & Main,365 Day Pass Standard SALE,1805,383,3861,3993,7,10,0,0
12/30/2018 2:00,12/30/2018 2:00,1462,0005 Dunsmuir & Beatty,0167 Cordova & Columbia,Vancity Community Pass,990,434,3939,4047,7,8,0,0
12/30/2018 2:00,12/30/2018 2:00,1837,0126 Thurlow & Pendrell,0174 1st & Ontario,Archived Monthly Plus,3559,892,3890,4132,8,11,0,0
12/30/2018 2:00,12/30/2018 2:00,1848,0050 Bute & Comox,0035 Coal Harbour Community Centre,365 Day Founding Plus,1131,316,3984,4116,7,9,0,0
12/30/2018 2:00,12/30/2018 2:00,224,0050 Bute & Comox,0035 Coal Harbour Community Centre,365 Day Founding Plus,1125,318,3827,3958,7,9,0,0
12/30/2018 2:00,12/30/2018 2:00,154,0063 Robson & Granville,0036 Bute & Robson,24 Hour,773,241,3689,3740,9,10,0,0
12/30/2018 1:00,12/30/2018 2:00,1089,0064 Expo & Smithe,0137 Beach & Seymour,365 Standard,1541,580,3710,3871,8,7,0,0
12/30/2018 1:00,12/30/2018 1:00,1708,0172 10th & Columbia,0173 1st & Columbia,VIP,967,262,3766,3900,8,8,0,0
12/30/2018 1:00,12/30/2018 1:00,1360,0036 Bute & Robson,0088 Harwood & Bute,365 Standard,894,238,3753,3877,8,9,0,0
12/30/2018 1:00,12/30/2018 1:00,1711,0172 10th & Columbia,0173 1st & Columbia,VIP,953,315,3708,3639,9,10,0,0
12/30/2018 1:00,12/30/2018 1:00,689,0036 Bute & Robson,0088 Harwood & Bute,365 Day Founding Standard,908,255,3674,3735,8,10,0,0
12/30/2018 1:00,12/30/2018 1:00,196,0079 Nelson & Richards,0126 Thurlow & Pendrell,365 Day Pass Standard SALE,1053,261,3890,4016,9,10,0,0
12/30/2018 1:00,12/30/2018 1:00,2061,0026 Beatty & Robson,0143 South False Creek Seawall,365 Corporate Plus,2728,870,3621,3824,9,11,0,0
12/30/2018 1:00,12/30/2018 1:00,1897,0073 Ontario & 5th,0081 7th & Heather,365 Day Founding Standard,0,526,3658,3752,8,8,0,0
12/30/2018 1:00,12/30/2018 1:00,1185,0012 Dunsmuir & Richards,0092 Chilco & Barclay,365 Day Pass Standard SALE,3336,969,3951,4135,8,11,0,0
12/30/2018 1:00,12/30/2018 1:00,2061,0026 Beatty & Robson,0026 Beatty & Robson,365 Corporate Plus,36,62,3660,3781,9,8,0,0
12/30/2018 0:00,12/30/2018 1:00,1360,0063 Robson & Granville,0036 Bute & Robson,365 Standard,767,371,3748,3860,9,8,0,0
12/30/2018 0:00,12/30/2018 1:00,880,0082 Richards & Davie,0064 Expo & Smithe,Vancity Community Pass,3885,1552,3879,4038,13,10,0,0
12/30/2018 0:00,12/30/2018 1:00,824,0082 Richards & Davie,0064 Expo & Smithe,Vancity Community Pass,3763,1590,4045,4201,11,9,0,0
12/30/2018 0:00,12/30/2018 0:00,1453,0076 Cypress & 4th,0089 Burrard & Drake,365 Plus,1925,599,3861,4027,8,8,0,0
12/30/2018 0:00,12/30/2018 0:00,1518,0072 14th & Cambie,0008 8th & Ash,365 Day Pass Standard SALE,822,405,3835,3953,8,8,0,0
12/30/2018 0:00,12/30/2018 0:00,393,0011 Ontario & Seawall,0009 Spyglass & Seawall,365 Plus,980,311,3819,3903,9,9,0,0
12/30/2018 0:00,12/30/2018 0:00,393,0011 Ontario & Seawall,0011 Ontario & Seawall,365 Plus,0,16,3852,3913,9,8,0,0
12/30/2018 0:00,12/30/2018 0:00,1448,0099 Vancouver Art Gallery - North Plaza,0196 Drake & Hornby,365 Corporate Standard,1004,392,3942,4011,9,10,0,0
12/30/2018 0:00,12/30/2018 0:00,982,0099 Vancouver Art Gallery - North Plaza,0099 Vancouver Art Gallery - North Plaza,365 Corporate Standard,453,86,3656,3758,9,8,31,1
12/30/2018 0:00,12/30/2018 0:00,795,0089 Burrard & Drake,0058 Homer & Smithe,365 Day Founding Standard,1292,340,3847,3955,9,10,0,0
12/30/2018 0:00,12/30/2018 0:00,2057,0139 Burrard & 4th,0167 Cordova & Columbia,365 Day Founding Plus,4694,1029,3723,3943,9,12,0,0
12/30/2018 0:00,12/30/2018 0:00,1024,0015 Granville & Georgia,0033 Robson & Denman,365 Plus,1772,457,3760,3908,9,12,0,0
12/30/2018 0:00,12/30/2018 0:00,1829,0014 Canada Place,0092 Chilco & Barclay,365 Standard,3122,794,3805,4001,8,11,0,0
12/29/2018 23:00,12/30/2018 0:00,264,0065 Cypress & Cornwall,0092 Chilco & Barclay,Archived Monthly Plus,3540,975,3737,3919,9,11,0,0
12/29/2018 23:00,12/30/2018 0:00,880,0033 Robson & Denman,0082 Richards & Davie,Vancity Community Pass,5239,3404,3814,3966,9,12,0,0
12/29/2018 23:00,12/30/2018 0:00,824,0033 Robson & Denman,0082 Richards & Davie,Vancity Community Pass,5055,3670,3956,4117,9,10,0,0
12/29/2018 23:00,12/30/2018 0:00,552,0154 Kitsilano Beach Park,0006 Olympic Village Station,Vancity Community Pass,5993,2231,3600,3882,12,10,0,0
12/29/2018 23:00,12/29/2018 23:00,748,0137 Beach & Seymour,0053 Keefer & Abbott,365 Corporate Plus,2182,553,3787,3918,10,11,0,0
12/29/2018 23:00,12/29/2018 23:00,310,0137 Beach & Seymour,0053 Keefer & Abbott,365 Day Founding Plus,2227,572,3940,4135,9,10,0,0
12/29/2018 23:00,12/29/2018 23:00,1248,0074 10th & Main,0231 Napier & Commercial,365 Standard,3990,895,3984,4235,8,10,0,0
12/29/2018 23:00,12/29/2018 23:00,1025,0032 Comox & Denman,0035 Coal Harbour Community Centre,365 Day Founding Plus,1635,370,3993,4121,8,11,0,0
12/29/2018 23:00,12/29/2018 23:00,167,0037 Hornby & Nelson,0065 Cypress & Cornwall,Archived Monthly Plus,2099,402,3808,3943,10,12,0,0
12/29/2018 23:00,12/29/2018 23:00,780,0037 Hornby & Nelson,0032 Comox & Denman,365 Plus,2472,1207,3877,4014,9,9,0,0
12/29/2018 23:00,12/29/2018 23:00,1518,0265 St Catherines & 10th,0072 14th & Cambie,365 Day Pass Standard SALE,3081,1080,3798,3987,8,10,0,0
12/29/2018 23:00,12/29/2018 23:00,1923,0015 Granville & Georgia,0019 Robson & Hornby,365 Standard,347,152,3969,4008,9,9,0,0
12/29/2018 23:00,12/29/2018 23:00,795,0037 Hornby & Nelson,0089 Burrard & Drake,365 Day Founding Plus,657,363,3824,3929,9,10,0,0
12/29/2018 23:00,12/29/2018 23:00,1663,0265 St Catherines & 10th,0072 14th & Cambie,365 Day Founding Standard,3044,1120,3847,3964,8,9,0,0
12/29/2018 23:00,12/29/2018 23:00,911,0274 Victoria & 10th,0278 15th & Victoria,Vancity Community Pass,567,230,3650,3776,9,10,0,0
12/29/2018 23:00,12/29/2018 23:00,2045,0008 8th & Ash,0205 Pine & 10th,365 Corporate Plus,2172,919,3771,3927,9,9,0,0
12/29/2018 23:00,12/29/2018 23:00,872,0008 8th & Ash,0113 Arbutus & 16th,365 Corporate Plus,3459,1331,3856,4072,9,10,0,0
12/29/2018 23:00,12/29/2018 23:00,1025,0050 Bute & Comox,0032 Comox & Denman,365 Standard,865,191,3980,4071,7,9,0,0
12/29/2018 23:00,12/29/2018 23:00,1041,0026 Beatty & Robson,0152 Arbutus Greenway & 14th,365 Day Founding Standard,4947,1243,3694,4045,9,11,0,0
12/29/2018 23:00,12/29/2018 23:00,505,0208 Arbutus Greenway & Broadway,0208 Arbutus Greenway & Broadway,24 Hour,2660,1245,3813,3968,8,9,0,0
12/29/2018 23:00,12/29/2018 23:00,1404,0208 Arbutus Greenway & Broadway,0208 Arbutus Greenway & Broadway,24 Hour,2695,1273,3608,3737,8,10,0,0
12/29/2018 23:00,12/29/2018 23:00,228,0208 Arbutus Greenway & Broadway,0208 Arbutus Greenway & Broadway,24 Hour,2770,1355,3871,4061,9,9,0,0
12/29/2018 23:00,12/29/2018 23:00,20,0050 Bute & Comox,0063 Robson & Granville,VIP,1300,333,3908,4042,9,10,0,0
12/29/2018 23:00,12/29/2018 23:00,1615,0050 Bute & Comox,0063 Robson & Granville,VIP,1294,348,3771,3843,8,10,0,0
12/29/2018 23:00,12/29/2018 23:00,238,0208 Arbutus Greenway & Broadway,0203 Pine & 14th,90 Day,1229,466,3853,4032,8,10,0,0
12/29/2018 23:00,12/29/2018 23:00,497,0208 Arbutus Greenway & Broadway,0208 Arbutus Greenway & Broadway,24 Hour,2952,1544,3972,4103,8,9,0,0
12/29/2018 22:00,12/29/2018 23:00,552,0154 Kitsilano Beach Park,0154 Kitsilano Beach Park,Vancity Community Pass,6626,2742,3610,3781,11,11,0,0
12/29/2018 22:00,12/29/2018 22:00,1266,0159 Vine & 4th,0204 York & Yew,365 Standard,994,356,3890,3987,8,9,0,0
12/29/2018 22:00,12/29/2018 22:00,552,0147 Chestnut & McNicoll,0154 Kitsilano Beach Park,Vancity Community Pass,1053,638,3581,3724,10,10,0,0
12/29/2018 22:00,12/29/2018 22:00,1919,0019 Robson & Hornby,0012 Dunsmuir & Richards,24 Hour,851,410,3723,3829,9,9,0,0
12/29/2018 22:00,12/29/2018 22:00,1185,0019 Robson & Hornby,0012 Dunsmuir & Richards,24 Hour,853,452,3955,4029,9,10,0,0
12/29/2018 22:00,12/29/2018 23:00,1462,0087 Broughton & Burnaby,0005 Dunsmuir & Beatty,Vancity Community Pass,3187,1870,3903,4067,8,10,0,0
12/29/2018 22:00,12/29/2018 23:00,122,0032 Comox & Denman,0033 Robson & Denman,Vancity Community Pass,1261,3079,3984,4022,10,10,2387,1
