Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2020-12-01 0:00,2020-12-01 0:00,961,0143 South False Creek Seawall,0218 Carrall & Seawall,24 Hour,3089,1281,3885,4030,4,6,0,0
2020-12-01 0:00,2020-12-01 0:00,1846,0143 South False Creek Seawall,0218 Carrall & Seawall,24 Hour,3073,1494,3750,3613,4,5,0,0
2020-12-01 0:00,2020-12-01 0:00,1995,0036 Bute & Robson,0044 Pacific & Richards,365 Corporate Plus Renewal,2017,412,3855,4069,6,9,0,0
2020-12-01 0:00,2020-12-01 0:00,1,0002 Burrard Station (Melville & Dunsmuir),0089 Burrard & Drake,365 Standard,1208,372,4047,4188,6,6,0,0
2020-11-30 23:00,2020-11-30 23:00,625,0045 Beach & Hornby,0161 Alexander & Dunlevy,365 Standard,4388,862,3998,4196,7,9,0,0
2020-11-30 23:00,2020-11-30 23:00,428,0053 Keefer & Abbott,0074 10th & Main,365 Corporate Standard Renewal,2444,694,3803,3982,7,7,0,0
2020-11-30 23:00,2020-11-30 23:00,1354,0282 14th & Fraser,0199 Georgia & Main,365 Plus,3448,817,3790,3979,3,7,0,0
2020-11-30 23:00,2020-11-30 23:00,649,0019 Robson & Hornby,0027 Beatty & Nelson,365 Standard,1556,657,3771,3924,7,7,0,0
2020-11-30 23:00,2020-11-30 23:00,912,0036 Bute & Robson,0060 Bidwell & Burnaby,30 Day Pass,1570,466,3734,3982,7,7,0,0
2020-11-30 23:00,2020-11-30 23:00,471,0138 Richards & Helmcken,0035 Coal Harbour Community Centre,365 Plus,2201,508,3552,3734,7,9,0,0
2020-11-30 23:00,2020-11-30 23:00,471,0138 Richards & Helmcken,0138 Richards & Helmcken,365 Plus,0,16,3555,3689,7,6,0,0
2020-11-30 23:00,2020-12-01 0:00,90,0218 Carrall & Seawall,0143 South False Creek Seawall,24 Hour,6816,4114,3943,4222,5,7,0,0
2020-11-30 23:00,2020-12-01 0:00,26,0218 Carrall & Seawall,0143 South False Creek Seawall,24 Hour,7048,4267,3710,3987,6,7,0,0
2020-11-30 23:00,2020-11-30 23:00,1528,0114 Cypress & 14th,0071 14th & Granville,30 Day Pass,708,197,3715,3910,6,8,0,0
2020-11-30 23:00,2020-11-30 23:00,963,0006 Olympic Village Station,0191 7th & Laurel,365 Corporate Standard,698,232,3966,4072,5,6,0,0
2020-11-30 22:00,2020-11-30 23:00,2106,0246 Glen & Broadway,0244 10th & Commercial,Community Pass,929,298,3539,3542,5,6,0,0
2020-11-30 22:00,2020-11-30 23:00,1838,0123 Georgia & Thurlow,0089 Burrard & Drake,365 Corporate Plus,3598,1108,3748,3990,7,7,0,0
2020-11-30 22:00,2020-11-30 23:00,1614,0193 Science World,0137 Beach & Seymour,365 Standard,2889,560,3763,3913,6,9,0,0
2020-11-30 22:00,2020-11-30 23:00,1921,0028 Davie & Beach,0081 7th & Heather,30 Day Pass,5137,1217,3982,4222,7,9,0,0
2020-11-30 22:00,2020-11-30 22:00,151,0126 Thurlow & Pendrell,0065 Cypress & Cornwall,365 Standard,1886,308,3866,4114,8,11,0,0
2020-11-30 22:00,2020-11-30 22:00,488,0256 Prince Edward & 16th,0052 Cambie & Water,30 Day Pass,4057,1030,3816,4024,6,8,0,0
2020-11-30 22:00,2020-11-30 22:00,1881,0041 Cardero & Robson,0041 Cardero & Robson,365 Day Founding Plus,2640,929,4084,4188,7,9,269,2
2020-11-30 22:00,2020-11-30 22:00,1095,0078 Nelson & Mainland,0213 Pender & Gore,365 Standard,2293,474,3816,3971,8,8,0,0
2020-11-30 22:00,2020-11-30 22:00,1249,0123 Georgia & Thurlow,0025 Homer & Robson (Vancouver Public Library),365 Plus,1151,348,3932,4066,9,10,0,0
2020-11-30 22:00,2020-11-30 22:00,1369,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Corporate Plus Renewal,2419,862,3648,3868,6,7,0,0
2020-11-30 22:00,2020-11-30 22:00,1783,0174 1st & Manitoba,0030 Abbott & Cordova,365 Standard,1962,540,3906,4006,6,7,0,0
2020-11-30 22:00,2020-11-30 22:00,1389,0017 Marinaside & Davie,0148 Creekside Park North,365 Plus,1829,420,4008,4117,8,9,0,0
2020-11-30 21:00,2020-11-30 22:00,301,0008 8th & Ash,0041 Cardero & Robson,365 Standard,3738,1350,3744,3956,6,6,0,0
2020-11-30 21:00,2020-11-30 23:00,1756,0008 8th & Ash,0053 Keefer & Abbott,30 Day Pass,0,5338,3613,3673,8,6,0,0
2020-11-30 21:00,2020-11-30 22:00,231,0230 Alexander & Railway,0035 Coal Harbour Community Centre,365 Standard,3344,643,3824,4022,6,7,0,0
2020-11-30 21:00,2020-11-30 22:00,1107,0228 Keefer & Hawks,0228 Keefer & Hawks,Community Pass,3861,2365,3700,3884,6,7,0,0
2020-11-30 21:00,2020-11-30 21:00,1881,0036 Bute & Robson,0041 Cardero & Robson,365 Day Founding Plus,600,158,4113,4192,8,9,0,0
2020-11-30 21:00,2020-11-30 22:00,2110,0034 Cordova & Bute,0093 Chilco & Robson,30 Day Pass,1639,483,3557,3811,9,9,0,0
2020-11-30 21:00,2020-11-30 21:00,1301,0053 Keefer & Abbott,0030 Abbott & Cordova,365 Corporate Plus,385,135,3929,4043,7,7,0,0
2020-11-30 21:00,2020-11-30 22:00,1800,0030 Abbott & Cordova,0030 Abbott & Cordova,365 Plus,4659,2061,3860,4108,7,6,0,0
2020-11-30 21:00,2020-11-30 21:00,267,0037 Hornby & Nelson,0032 Comox & Denman,365 Standard,1515,309,3645,3853,8,10,0,0
2020-11-30 21:00,2020-11-30 22:00,777,0154 Kitsilano Beach Park,0154 Kitsilano Beach Park,30 Day Pass,7571,1767,4027,4296,7,10,0,0
2020-11-30 21:00,2020-11-30 21:00,2052,0036 Bute & Robson,0187 Bute & Davie,365 Corporate Plus Renewal,635,248,3797,3897,7,8,0,0
2020-11-30 21:00,2020-11-30 22:00,1150,0139 Burrard & 4th,0053 Keefer & Abbott,365 Day Founding Plus,5466,1489,3868,4116,8,9,0,0
2020-11-30 21:00,2020-11-30 21:00,2110,0207 Alberni & Jervis,0034 Cordova & Bute,30 Day Pass,1031,383,3674,3774,8,10,0,0
2020-11-30 21:00,2020-11-30 21:00,262,0036 Bute & Robson,0187 Bute & Davie,Community Pass,610,237,3735,3885,7,9,0,0
2020-11-30 21:00,2020-11-30 21:00,1667,0071 14th & Granville,0071 14th & Granville,365 Day Founding Standard,835,269,3779,3852,8,9,0,0
2020-11-30 21:00,2020-11-30 21:00,2106,0258 13th & St George,0246 Glen & Broadway,365 Standard,1272,370,3560,3607,6,8,0,0
2020-11-30 21:00,2020-11-30 21:00,1051,0058 Homer & Smithe,0024 Hornby & Pender,30 Day Pass,1255,381,3647,3792,8,9,0,0
2020-11-30 21:00,2020-11-30 21:00,933,0208 Arbutus Greenway & Broadway,0300 Bute & Barclay,365 Plus,3808,989,3947,4285,7,10,0,0
2020-11-30 21:00,2020-11-30 21:00,411,0016 Pender & Burrard,0089 Burrard & Drake,365 Plus,1713,410,3905,4059,8,10,0,0
2020-11-30 21:00,2020-11-30 21:00,1881,0207 Alberni & Jervis,0036 Bute & Robson,365 Day Founding Plus,3046,1590,4155,4216,11,9,520,2
2020-11-30 21:00,2020-11-30 21:00,1921,0081 7th & Heather,0028 Davie & Beach,30 Day Pass,7026,1629,3882,4156,8,11,0,0
2020-11-30 21:00,2020-11-30 21:00,1080,0014 Canada Place,0041 Cardero & Robson,365 Day Founding Standard,1678,429,3766,3863,8,10,0,0
2020-11-30 21:00,2020-11-30 21:00,909,0199 Georgia & Main,0282 14th & Fraser,30 Day Pass,3624,1076,3808,4055,8,7,0,0
2020-11-30 21:00,2020-11-30 21:00,1389,0197 1st & Scotia,0017 Marinaside & Davie,365 Plus,2358,458,3934,4072,7,9,0,0
2020-11-30 21:00,2020-11-30 21:00,1514,0260 10th & Fraser,0260 10th & Fraser,365 Day Founding Plus,4596,1868,3739,3919,7,10,703,1
2020-11-30 21:00,2020-11-30 21:00,1317,0036 Bute & Robson,0039 Helmcken & Burrard,365 Day Founding Plus,1055,260,3518,3713,8,10,0,0
2020-11-30 21:00,2020-11-30 21:00,266,0092 Chilco & Barclay,0032 Comox & Denman,365 Standard,579,160,3860,3963,8,9,0,0
2020-11-30 21:00,2020-11-30 21:00,439,0124 Richards & Cordova,0037 Hornby & Nelson,30 Day Pass,2009,902,3985,4048,8,9,0,0
2020-11-30 21:00,2020-11-30 21:00,2026,0199 Georgia & Main,0193 Science World,365 Corporate Plus Renewal,778,180,3932,4029,8,9,0,0
2020-11-30 21:00,2020-11-30 21:00,965,0048 Comox & Broughton,0032 Comox & Denman,Community Pass,522,113,3735,3905,8,8,0,0
2020-11-30 21:00,2020-11-30 21:00,262,0187 Bute & Davie,0036 Bute & Robson,Community Pass,610,209,3750,3853,8,9,0,0
2020-11-30 21:00,2020-11-30 21:00,1069,0011 Ontario & Seawall,0032 Comox & Denman,365 Plus,5533,1115,3782,4071,6,10,0,0
2020-11-30 20:00,2020-11-30 21:00,1723,0058 Homer & Smithe,0089 Burrard & Drake,365 Plus,1235,787,3479,3376,8,9,0,0
2020-11-30 20:00,2020-11-30 21:00,548,0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,24 Hour,2562,1606,3598,3771,7,7,0,0
2020-11-30 20:00,2020-11-30 20:00,110,0021 Cordova & Granville,0034 Cordova & Bute,30 Day Pass,771,208,3779,3845,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,960,0187 Bute & Davie,0032 Comox & Denman,365 Corporate Plus,1016,253,3863,3985,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,1110,0024 Hornby & Pender,0137 Beach & Seymour,365 Standard,1948,613,4035,4193,8,11,0,0
2020-11-30 20:00,2020-11-30 20:00,1198,0058 Homer & Smithe,0177 Quebec & 1st,365 Plus,2907,677,3610,3744,3,10,0,0
2020-11-30 20:00,2020-11-30 21:00,355,0198 5th & Main,0044 Pacific & Richards,30 Day Pass,3410,985,3470,3705,8,9,0,0
2020-11-30 20:00,2020-11-30 20:00,1934,0187 Bute & Davie,0016 Pender & Burrard,365 Corporate Standard,1455,375,3847,3966,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,145,0198 5th & Main,0198 5th & Main,30 Day Pass,0,21,3492,3536,8,7,0,0
2020-11-30 20:00,2020-11-30 20:00,1934,0187 Bute & Davie,0187 Bute & Davie,365 Corporate Standard,0,16,3882,3921,8,8,0,0
2020-11-30 20:00,2020-11-30 20:00,1004,0241 4th & Commercial,0011 Ontario & Seawall,365 Plus,0,852,3310,3200,7,7,0,0
2020-11-30 20:00,2020-11-30 20:00,475,0044 Pacific & Richards,0119 3rd & Quebec,365 Plus,3871,928,4011,4195,9,11,0,0
2020-11-30 20:00,2020-11-30 20:00,1936,0036 Bute & Robson,0040 Cardero & Pendrell,365 Plus,1206,344,3655,3766,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,772,0063 Robson & Granville,0066 Anderson & 2nd,365 Plus,3267,803,3681,3705,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,1492,0015 Granville & Georgia,0088 Harwood & Bute,365 Standard,1731,657,3305,3426,10,8,0,0
2020-11-30 20:00,2020-11-30 20:00,67,0136 David Lam Park - West,0009 Spyglass & Seawall,24 Hour,3751,1286,3792,4042,9,8,34,1
2020-11-30 20:00,2020-11-30 20:00,394,0019 Robson & Hornby,0093 Chilco & Robson,365 Plus,1886,581,3769,3884,9,11,0,0
2020-11-30 20:00,2020-11-30 20:00,243,0019 Robson & Hornby,0154 Kitsilano Beach Park,365 Standard,3250,821,3627,3827,9,12,0,0
2020-11-30 20:00,2020-11-30 20:00,491,0140 Burrard & 7th,0110 5th & Arbutus,365 Plus,733,173,3576,3665,9,11,0,0
2020-11-30 20:00,2020-11-30 21:00,1881,0041 Cardero & Robson,0207 Alberni & Jervis,365 Day Founding Plus,7590,3516,4092,4238,10,10,898,5
2020-11-30 20:00,2020-11-30 20:00,1867,0114 Cypress & 14th,0114 Cypress & 14th,365 Plus,1700,555,3777,3903,8,10,52,1
2020-11-30 20:00,2020-11-30 20:00,1843,0015 Granville & Georgia,0050 Bute & Comox,365 Corporate Plus Renewal,1531,776,3727,3782,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,2052,0187 Bute & Davie,0036 Bute & Robson,365 Corporate Plus Renewal,628,202,3800,3901,8,10,0,0
2020-11-30 20:00,2020-11-30 20:00,197,0140 Burrard & 7th,0159 Vine & 4th,365 Plus,1229,252,3955,4082,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,248,0208 Arbutus Greenway & Broadway,0152 Arbutus Greenway & 14th,365 Standard,543,245,3911,3998,9,10,0,0
2020-11-30 20:00,2020-11-30 20:00,11,0025 Homer & Robson (Vancouver Public Library),0228 Keefer & Hawks,30 Day Pass,2595,614,3919,4106,10,12,0,0
2020-11-30 20:00,2020-11-30 20:00,1301,0107 8th & Ontario,0053 Keefer & Abbott,30 Day Pass,2336,727,3908,4126,8,10,0,0
2020-11-30 20:00,2020-11-30 20:00,1121,0237 Glen & 6th,0044 Pacific & Richards,365 Standard,4770,1203,3676,3889,8,11,0,0
2020-11-30 20:00,2020-11-30 20:00,1268,0081 7th & Heather,0073 Ontario & 5th,365 Corporate Standard,1296,304,3831,3980,9,11,0,0
2020-11-30 20:00,2020-11-30 20:00,1309,0089 Burrard & Drake,0065 Cypress & Cornwall,365 Plus,1504,262,3800,3974,9,11,0,0
2020-11-30 20:00,2020-11-30 20:00,1727,0180 Columbia & 14th,0071 14th & Granville,30 Day Pass,2476,703,3976,4117,11,10,0,0
2020-11-30 20:00,2020-11-30 20:00,1936,0217 Smithe & Burrard,0036 Bute & Robson,30 Day Pass,383,151,3666,3747,9,9,0,0
2020-11-30 20:00,2020-11-30 20:00,1131,0254 Grandview Bike Lane & Commercial,0232 Britannia Parking Lot,30 Day Pass,1621,418,3758,3898,8,8,0,0
2020-11-30 20:00,2020-11-30 20:00,1767,0114 Cypress & 14th,0076 Cypress & 4th,Archived Monthly Standard,1112,378,3750,3860,8,10,0,0
2020-11-30 20:00,2020-11-30 20:00,568,0150 Alexander & Main,0262 8th & Prince Edward,365 Plus,3628,1085,3956,4155,9,10,0,0
2020-11-30 19:00,2020-11-30 20:00,933,0114 Cypress & 14th,0208 Arbutus Greenway & Broadway,30 Day Pass,800,224,4045,4180,8,9,0,0
2020-11-30 19:00,2020-11-30 20:00,1614,0170 8th & Yukon,0193 Science World,30 Day Pass,1788,411,3792,3890,9,11,0,0
2020-11-30 19:00,2020-11-30 19:00,404,0161 Alexander & Dunlevy,0150 Alexander & Main,365 Plus,377,124,3816,3850,9,10,0,0
2020-11-30 19:00,2020-11-30 20:00,15,0193 Science World,0010 Stamps Landing,30 Day Pass,1527,389,3573,3781,9,11,0,0
2020-11-30 19:00,2020-11-30 20:00,478,0054 Expo & Carrall,0173 1st & Columbia,365 Standard,1807,641,3731,3929,8,10,0,0
2020-11-30 19:00,2020-11-30 20:00,475,0011 Ontario & Seawall,0044 Pacific & Richards,30 Day Pass,3179,911,3958,4166,8,8,0,0
2020-11-30 19:00,2020-11-30 20:00,1709,0228 Keefer & Hawks,0005 Dunsmuir & Beatty,365 Standard,1995,727,3732,3860,9,9,0,0
2020-11-30 19:00,2020-11-30 20:00,1072,0054 Expo & Carrall,0037 Hornby & Nelson,365 Standard,1948,608,3668,3908,8,10,0,0
2020-11-30 19:00,2020-11-30 19:00,248,0114 Cypress & 14th,0208 Arbutus Greenway & Broadway,365 Standard,851,289,3913,3995,8,10,0,0
2020-11-30 19:00,2020-11-30 19:00,1110,0089 Burrard & Drake,0024 Hornby & Pender,365 Standard,1509,357,3987,4148,9,12,0,0
2020-11-30 19:00,2020-11-30 19:00,912,0187 Bute & Davie,0036 Bute & Robson,30 Day Pass,610,183,3810,3958,8,8,0,0
2020-11-30 19:00,2020-11-30 20:00,770,0053 Keefer & Abbott,0176 10th & Ontario,30 Day Pass,2476,791,3968,4093,9,9,0,0
2020-11-30 19:00,2020-11-30 19:00,1284,0217 Smithe & Burrard,0045 Beach & Hornby,365 Day Founding Standard,1864,491,3689,3850,9,12,0,0
2020-11-30 19:00,2020-11-30 19:00,1734,0036 Bute & Robson,0217 Smithe & Burrard,30 Day Pass,980,520,3735,3847,8,10,0,0
2020-11-30 19:00,2020-11-30 19:00,1670,0078 Nelson & Mainland,0132 14th & Ontario,365 Standard,2967,800,4100,4169,6,9,0,0
2020-11-30 19:00,2020-11-30 19:00,1551,0053 Keefer & Abbott,0212 Union & Dunlevy,Community Pass,1102,362,3677,3798,9,11,0,0
2020-11-30 19:00,2020-11-30 19:00,1860,0037 Hornby & Nelson,0139 Burrard & 4th,365 Standard,2464,687,3864,4032,9,11,0,0
2020-11-30 19:00,2020-11-30 19:00,1645,0124 Richards & Cordova,0035 Coal Harbour Community Centre,Community Pass,1727,478,3640,3884,10,10,0,0
2020-11-30 19:00,2020-11-30 20:00,947,0112 10th & Oak,0028 Davie & Beach,365 Plus,6113,1834,3955,4243,9,12,0,0
2020-11-30 19:00,2020-11-30 19:00,1354,0186 10th & Kingsway,0282 14th & Fraser,30 Day Pass,1021,295,3808,3997,8,8,0,0
2020-11-30 19:00,2020-11-30 20:00,1727,0244 10th & Commercial,0180 Columbia & 14th,30 Day Pass,4400,1360,3818,4056,8,10,0,0
2020-11-30 19:00,2020-11-30 19:00,861,0036 Bute & Robson,0089 Burrard & Drake,30 Day Pass,1282,428,3947,4061,9,10,0,0
2020-11-30 19:00,2020-11-30 19:00,435,0019 Robson & Hornby,0045 Beach & Hornby,30 Day Pass,1229,425,4100,4195,10,10,0,0
2020-11-30 19:00,2020-11-30 19:00,1428,0177 Quebec & 1st,0057 Marinaside & Cooperage,365 Standard,1747,402,3893,4001,9,11,0,0
2020-11-30 19:00,2020-11-30 19:00,2066,0017 Marinaside & Davie,0300 Bute & Barclay,30 Day Pass,2039,748,3856,3969,9,10,0,0
2020-11-30 19:00,2020-11-30 20:00,895,0177 Quebec & 1st,0193 Science World,24 Hour,6648,2012,3777,3903,10,13,0,0
2020-11-30 19:00,2020-11-30 19:00,1635,0176 10th & Ontario,0282 14th & Fraser,365 Standard,1584,362,3756,3845,8,10,0,0
2020-11-30 19:00,2020-11-30 20:00,1093,0177 Quebec & 1st,0177 Quebec & 1st,24 Hour,7412,1699,3742,3876,10,12,0,0
2020-11-30 19:00,2020-11-30 19:00,387,0241 4th & Commercial,0231 Napier & Commercial,365 Plus,1178,337,3568,3731,9,11,0,0
2020-11-30 19:00,2020-11-30 19:00,904,0074 10th & Main,0278 15th & Victoria (Trout Lake),365 Plus,3126,751,4009,4134,8,12,0,0
2020-11-30 19:00,2020-11-30 19:00,1968,0126 Thurlow & Pendrell,0147 Chestnut & McNicoll,365 Corporate Standard Renewal,2166,441,3863,4114,10,12,0,0
2020-11-30 19:00,2020-11-30 19:00,1833,0028 Davie & Beach,0004 Yaletown-Roundhouse Station,365 Plus,4755,1718,4135,4217,12,10,0,0
2020-11-30 19:00,2020-11-30 19:00,990,0028 Davie & Beach,0004 Yaletown-Roundhouse Station,Community Pass,4788,1704,4146,4261,11,10,0,0
2020-11-30 19:00,2020-11-30 19:00,267,0032 Comox & Denman,0037 Hornby & Nelson,365 Standard,1509,475,3744,3835,9,10,0,0
2020-11-30 19:00,2020-11-30 19:00,1884,0024 Hornby & Pender,0088 Harwood & Bute,365 Plus,1976,766,4050,4151,9,10,0,0
2020-11-30 19:00,2020-11-30 19:00,2033,0050 Bute & Comox,0092 Chilco & Barclay,365 Standard,5762,1616,3779,4072,8,12,0,0
2020-11-30 19:00,2020-11-30 19:00,1289,0212 Union & Dunlevy,0221 Glen & Union,365 Plus,1108,246,3590,3681,8,11,0,0
2020-11-30 19:00,2020-11-30 19:00,1467,0053 Keefer & Abbott,0084 Sunset Beach West,30 Day Pass,4265,1167,3872,4156,9,11,0,0
2020-11-30 19:00,2020-11-30 20:00,1881,0041 Cardero & Robson,0041 Cardero & Robson,365 Day Founding Plus,6785,3130,4050,4185,9,10,793,4
2020-11-30 19:00,2020-11-30 19:00,1936,0170 8th & Yukon,0217 Smithe & Burrard,30 Day Pass,2773,650,3613,3764,8,11,0,0
2020-11-30 19:00,2020-11-30 19:00,1466,0218 Carrall & Seawall,0083 Aquatic Centre,30 Day Pass,3508,1089,3861,4145,8,10,0,0
2020-11-30 19:00,2020-11-30 19:00,1476,0005 Dunsmuir & Beatty,0223 Commercial & Adanac,365 Corporate Plus Renewal,3091,813,3805,3989,9,11,0,0
2020-11-30 19:00,2020-11-30 19:00,947,0074 10th & Main,0112 10th & Oak,365 Plus,1845,464,3861,4066,8,11,0,0
2020-11-30 19:00,2020-11-30 19:00,849,0187 Bute & Davie,0045 Beach & Hornby,30 Day Pass,1076,322,3731,3853,8,10,0,0
2020-11-30 19:00,2020-11-30 19:00,168,0001 10th & Cambie,0248 St George & Broadway,Community Pass,1727,665,3660,3910,8,10,0,0
2020-11-30 19:00,2020-11-30 19:00,389,0019 Robson & Hornby,0087 Broughton & Burnaby,30 Day Pass,1564,612,3391,3437,10,9,0,0
2020-11-30 19:00,2020-11-30 19:00,559,0207 Alberni & Jervis,0143 South False Creek Seawall,365 Corporate Plus Renewal,4776,1211,3487,3803,9,12,0,0
2020-11-30 19:00,2020-11-30 19:00,559,0207 Alberni & Jervis,0207 Alberni & Jervis,365 Corporate Plus Renewal,0,17,3557,3682,9,8,0,0
2020-11-30 19:00,2020-11-30 19:00,1317,0063 Robson & Granville,0036 Bute & Robson,365 Day Founding Plus,976,310,3636,3697,9,11,0,0
2020-11-30 19:00,2020-11-30 19:00,722,0006 Olympic Village Station,0098 Carrall & Hastings,365 Standard,2721,700,3881,3987,9,10,0,0
2020-11-30 19:00,2020-11-30 19:00,422,0092 Chilco & Barclay,0050 Bute & Comox,365 Standard,3745,1127,3758,3937,8,12,0,0
2020-11-30 19:00,2020-11-30 19:00,611,0014 Canada Place,0092 Chilco & Barclay,365 Standard,3342,806,3882,4016,8,11,0,0
2020-11-30 19:00,2020-11-30 19:00,453,0044 Pacific & Richards,0011 Ontario & Seawall,30 Day Pass,3769,1124,3581,3748,10,10,0,0
2020-11-30 19:00,2020-11-30 19:00,965,0002 Burrard Station (Melville & Dunsmuir),0048 Comox & Broughton,365 Standard,1466,671,3823,3955,9,8,0,0
2020-11-30 19:00,2020-11-30 19:00,961,0193 Science World,0143 South False Creek Seawall,365 Corporate Standard Renewal,2468,516,3827,4001,9,10,0,0
2020-11-30 19:00,2020-11-30 19:00,769,0063 Robson & Granville,0039 Helmcken & Burrard,365 Day Founding Standard,741,256,3969,4090,10,10,0,0
2020-11-30 19:00,2020-11-30 19:00,305,0171 5th & Yukon,0173 1st & Columbia,365 Day Founding Standard,665,206,3989,4138,9,6,0,0
2020-11-30 19:00,2020-11-30 19:00,499,0015 Granville & Georgia,0176 10th & Ontario,365 Standard,3610,1094,3848,4074,10,11,0,0
2020-11-30 18:00,2020-11-30 19:00,1268,0174 1st & Manitoba,0081 7th & Heather,365 Standard,1294,471,3848,3950,10,9,0,0
2020-11-30 18:00,2020-11-30 19:00,1921,0174 1st & Manitoba,0081 7th & Heather,365 Standard,1302,424,3887,4018,10,10,0,0
2020-11-30 18:00,2020-11-30 19:00,1492,0005 Dunsmuir & Beatty,0015 Granville & Georgia,365 Corporate Plus Renewal,829,355,3344,3436,9,8,0,0
2020-11-30 18:00,2020-11-30 19:00,1386,0066 Anderson & 2nd,0191 7th & Laurel,365 Plus,1511,402,3753,3764,10,12,0,0
2020-11-30 18:00,2020-11-30 19:00,197,0171 5th & Yukon,0140 Burrard & 7th,365 Plus,2724,726,3921,4093,9,11,0,0
2020-11-30 18:00,2020-11-30 19:00,1494,0031 Morton & Denman,0083 Aquatic Centre,Community Pass,1384,596,3871,3969,10,11,0,0
2020-11-30 18:00,2020-11-30 19:00,2124,0017 Marinaside & Davie,0197 1st & Scotia,365 Plus,2395,421,3982,4109,10,13,0,0
2020-11-30 18:00,2020-11-30 18:00,300,0099 Vancouver Art Gallery - North Plaza,0089 Burrard & Drake,365 Standard,1090,355,3589,3663,8,9,0,0
2020-11-30 18:00,2020-11-30 18:00,505,0050 Bute & Comox,0088 Harwood & Bute,30 Day Pass,506,149,3819,3898,10,11,0,0
2020-11-30 18:00,2020-11-30 18:00,262,0036 Bute & Robson,0187 Bute & Davie,30 Day Pass,612,168,3776,3898,9,10,0,0
2020-11-30 18:00,2020-11-30 19:00,1833,0009 Spyglass & Seawall,0028 Davie & Beach,365 Plus,6399,2188,3947,4235,10,11,0,0
2020-11-30 18:00,2020-11-30 19:00,990,0009 Spyglass & Seawall,0028 Davie & Beach,Community Pass,6430,2164,3926,4204,10,11,0,0
2020-11-30 18:00,2020-11-30 19:00,118,0026 Beatty & Robson,0126 Thurlow & Pendrell,365 Plus,1700,522,3218,3544,9,9,0,0
2020-11-30 18:00,2020-11-30 18:00,839,0089 Burrard & Drake,0088 Harwood & Bute,365 Standard,498,141,3900,4026,9,11,0,0
2020-11-30 18:00,2020-11-30 18:00,118,0026 Beatty & Robson,0026 Beatty & Robson,365 Plus,6,112,3383,3499,9,6,0,0
2020-11-30 18:00,2020-11-30 19:00,2038,0278 15th & Victoria (Trout Lake),0001 10th & Cambie,365 Corporate Plus,0,1473,3547,3640,8,6,0,0
2020-11-30 18:00,2020-11-30 18:00,1671,0159 Vine & 4th,0110 5th & Arbutus,30 Day Pass,479,227,3537,3590,9,10,0,0
2020-11-30 18:00,2020-11-30 19:00,1670,0231 Napier & Commercial,0078 Nelson & Mainland,365 Day Founding Standard,4488,1015,4014,4126,5,9,0,0
2020-11-30 18:00,2020-11-30 18:00,1926,0015 Granville & Georgia,0108 1st & Chestnut,365 Standard,0,686,3579,3665,10,9,0,0
2020-11-30 18:00,2020-11-30 18:00,1921,0074 10th & Main,0174 1st & Manitoba,365 Plus,1290,280,3860,3990,9,10,0,0
2020-11-30 18:00,2020-11-30 19:00,1649,0024 Hornby & Pender,0159 Vine & 4th,365 Standard,4159,1047,3697,3872,10,11,0,0
2020-11-30 18:00,2020-11-30 19:00,1881,0032 Comox & Denman,0041 Cardero & Robson,365 Day Founding Plus,2871,1192,4021,4148,9,9,226,1
2020-11-30 18:00,2020-11-30 19:00,1188,0066 Anderson & 2nd,0088 Harwood & Bute,30 Day Pass,2601,897,3982,4143,10,11,0,0
2020-11-30 18:00,2020-11-30 19:00,1885,0173 1st & Columbia,0280 Triumph & Victoria,365 Standard,5168,1195,3993,4242,10,12,0,0
2020-11-30 18:00,2020-11-30 18:00,2052,0190 Melville & Bute,0187 Bute & Davie,30 Day Pass,963,337,3802,3919,10,11,0,0
2020-11-30 18:00,2020-11-30 18:00,1378,0222 Adanac & McLean,0283 15th & Knight,365 Day Founding Standard,2744,943,4040,4179,9,9,0,0
2020-11-30 18:00,2020-11-30 18:00,470,0230 Alexander & Railway,0213 Pender & Gore,365 Corporate Plus Renewal,843,264,3769,3963,9,11,0,0
2020-11-30 18:00,2020-11-30 18:00,583,0011 Ontario & Seawall,0212 Union & Dunlevy,30 Day Pass,1333,433,4111,4206,10,11,0,0
2020-11-30 18:00,2020-11-30 18:00,625,0060 Bidwell & Burnaby,0045 Beach & Hornby,365 Standard,1460,371,4001,4135,9,11,0,0
2020-11-30 18:00,2020-11-30 19:00,819,0231 Napier & Commercial,0253 Charles & Woodland,30 Day Pass,2875,1565,4029,4238,11,11,0,0
2020-11-30 18:00,2020-11-30 18:00,1924,0262 8th & Prince Edward,0266 St Catherines & 7th,365 Corporate Standard Renewal,1025,257,3834,3937,9,12,0,0
