Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2020-04-30 23:00,2020-04-30 23:00,1134,0033 Robson & Denman,0051 Smithe & Burrard,30 Day Pass,0,405,3470,3511,14,14,0,0
2020-04-30 22:00,2020-04-30 22:00,405,0081 7th & Heather,0054 Expo & Carrall,365 Standard,2193,516,4016,4122,15,17,0,0
2020-04-30 22:00,2020-04-30 22:00,673,0004 Yaletown-Roundhouse Station,0173 1st & Columbia,365 Day Founding Standard,2284,644,4029,4167,15,17,0,0
2020-04-30 22:00,2020-04-30 22:00,2073,0048 Comox & Broughton,0060 Bidwell & Burnaby,30 Day Pass,790,194,4045,4124,14,16,0,0
2020-04-30 22:00,2020-04-30 22:00,1132,0004 Yaletown-Roundhouse Station,0025 Homer & Robson,365 Standard,1047,648,3956,4077,15,15,0,0
2020-04-30 22:00,2020-04-30 23:00,1236,0096 Nicola & Robson,0096 Nicola & Robson,365 Day Founding Plus,8850,3291,4101,4248,16,15,631,3
2020-04-30 22:00,2020-04-30 22:00,1898,0060 Bidwell & Burnaby,0092 Chilco & Barclay,365 Standard,1382,316,3990,4084,15,17,0,0
2020-04-30 22:00,2020-04-30 22:00,1236,0096 Nicola & Robson,0096 Nicola & Robson,365 Day Founding Plus,0,18,4121,4196,16,15,0,0
2020-04-30 22:00,2020-04-30 22:00,1344,0222 Adanac & McLean,0227 Campbell & Hastings,365 Plus,1280,444,3734,3839,15,16,0,0
2020-04-30 22:00,2020-04-30 22:00,1282,0010 Stamp's Landing,0027 Beatty & Nelson,365 Standard,3218,669,3766,3976,14,17,0,0
2020-04-30 22:00,2020-04-30 22:00,1341,0172 10th & Columbia,0001 10th & Cambie,365 Standard,402,121,3692,3802,15,15,0,0
2020-04-30 22:00,2020-04-30 22:00,1236,0041 Cardero & Robson,0096 Nicola & Robson,365 Day Founding Plus,2497,934,4117,4225,18,16,144,1
2020-04-30 22:00,2020-04-30 22:00,1714,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,365 Plus,7430,2365,4019,4233,14,13,0,0
2020-04-30 22:00,2020-04-30 22:00,396,0193 Science World,0083 Aquatic Centre,30 Day Pass,3814,719,3939,4158,14,17,0,0
2020-04-30 22:00,2020-04-30 22:00,949,0011 Ontario & Seawall,0213 Pender & Gore,365 Corporate Plus,1494,414,3769,3889,15,15,0,0
2020-04-30 21:00,2020-04-30 22:00,1965,0104 Stanley Park - Second Beach South,0017 Marinaside & Davie,30 Day Pass,4815,1342,3945,4137,13,16,0,0
2020-04-30 21:00,2020-04-30 22:00,777,0143 South False Creek Seawall,0136 David Lam Park - West,365 Plus,4949,1270,3939,4151,14,16,0,0
2020-04-30 21:00,2020-04-30 22:00,2007,0143 South False Creek Seawall,0136 David Lam Park - West,365 Plus,4980,1281,3698,3919,14,17,0,0
2020-04-30 21:00,2020-04-30 22:00,508,0107 8th & Ontario,0166 Alder & 11th,365 Corporate Standard,2223,626,3847,3961,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,1230,0036 Bute & Robson,0050 Bute & Comox,365 Plus,410,233,3723,3636,16,15,0,0
2020-04-30 21:00,2020-04-30 22:00,1809,0060 Bidwell & Burnaby,0063 Robson & Granville,365 Corporate Standard Renewal,2889,1355,3879,3993,15,15,0,0
2020-04-30 21:00,2020-04-30 21:00,1327,0190 Melville & Bute,0053 Keefer & Abbott,365 Corporate Plus,1768,468,3940,4088,15,16,0,0
2020-04-30 21:00,2020-04-30 23:00,1931,0057 Marinaside & Cooperage,0057 Marinaside & Cooperage,24 Hour,20389,6521,3776,4087,15,13,0,0
2020-04-30 21:00,2020-04-30 21:00,411,0060 Bidwell & Burnaby,0050 Bute & Comox,90 Day,2358,739,3960,4143,15,16,0,0
2020-04-30 21:00,2020-04-30 21:00,357,0057 Marinaside & Cooperage,0057 Marinaside & Cooperage,24 Hour,20,77,3881,3918,15,14,0,0
2020-04-30 21:00,2020-04-30 21:00,1643,0165 Columbia & 4th,0073 Ontario & 5th,365 Corporate Plus,439,153,3885,4006,15,14,0,0
2020-04-30 21:00,2020-04-30 21:00,1201,0008 8th & Ash,0041 Cardero & Robson,365 Standard,3745,1051,3726,3882,14,17,0,0
2020-04-30 21:00,2020-04-30 21:00,556,0234 Station & National,0213 Pender & Gore,Vancity Community Pass,869,250,3800,3895,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,149,0154 Kitsilano Beach Park,0190 Melville & Bute,365 Day Founding Standard,3657,911,3916,4066,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,879,0159 Vine & 4th,0113 Arbutus & 16th,365 Plus,1792,642,3861,3972,15,16,0,0
2020-04-30 21:00,2020-04-30 21:00,432,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,30 Day Pass,2681,760,4208,4282,15,16,0,0
2020-04-30 21:00,2020-04-30 21:00,565,0016 Pender & Burrard,0093 Chilco & Robson,365 Plus,2728,640,3711,3814,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,712,0028 Davie & Beach,0045 Beach & Hornby,30 Day Pass,1711,376,4063,4203,14,17,0,0
2020-04-30 21:00,2020-04-30 21:00,1796,0196 Drake & Hornby,0037 Hornby & Nelson,90 Day,555,231,3976,4053,14,15,0,0
2020-04-30 21:00,2020-04-30 21:00,432,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,30 Day Pass,114,146,4235,4274,17,15,0,0
2020-04-30 21:00,2020-04-30 21:00,1654,0019 Robson & Hornby,0087 Broughton & Burnaby,30 Day Pass,1556,457,3869,3987,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,905,0207 Alberni & Jervis,0035 Coal Harbour Community Centre,Vancity Community Pass,5292,1967,3853,4022,16,16,0,0
2020-04-30 21:00,2020-04-30 21:00,516,0213 Pender & Gore,0280 Triumph & Victoria,365 Plus,2715,691,3834,3982,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,109,0050 Bute & Comox,0034 Cordova & Bute,30 Day Pass,984,288,3711,3842,15,18,0,0
2020-04-30 21:00,2020-04-30 21:00,1512,0050 Bute & Comox,0034 Cordova & Bute,365 Standard,963,399,3473,3426,15,16,0,0
2020-04-30 21:00,2020-04-30 21:00,80,0207 Alberni & Jervis,0239 Grant & Commercial,365 Plus,5664,1834,3914,4055,16,17,0,0
2020-04-30 21:00,2020-04-30 21:00,328,0136 David Lam Park - West,0066 Anderson & 2nd,365 Plus,5954,1458,4022,4314,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,1613,0136 David Lam Park - West,0066 Anderson & 2nd,365 Plus,5880,1509,4055,4229,15,16,0,0
2020-04-30 21:00,2020-04-30 21:00,616,0028 Davie & Beach,0028 Davie & Beach,24 Hour,1094,857,3943,4100,16,14,0,0
2020-04-30 21:00,2020-04-30 21:00,1859,0150 Alexander & Main,0227 Campbell & Hastings,365 Standard,1819,638,3919,4082,16,15,0,0
2020-04-30 21:00,2020-04-30 21:00,616,0028 Davie & Beach,0028 Davie & Beach,24 Hour,0,16,3956,4093,15,12,0,0
2020-04-30 21:00,2020-04-30 21:00,831,0153 Arbutus Greenway & Fir,0153 Arbutus Greenway & Fir,30 Day Pass,5160,1850,3974,3995,16,16,101,2
2020-04-30 21:00,2020-04-30 21:00,432,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,30 Day Pass,5011,1071,4092,4317,17,16,0,0
2020-04-30 21:00,2020-04-30 21:00,1784,0278 15th & Victoria,0272 Pender & Victoria,365 Standard,2738,638,3814,3901,15,17,0,0
2020-04-30 21:00,2020-04-30 21:00,1371,0179 11th & Kingsway,0177 Quebec & 1st,365 Corporate Plus Renewal,1288,231,3787,3832,16,18,0,0
2020-04-30 21:00,2020-04-30 21:00,1964,0155 Arbutus & McNicoll,0199 Georgia & Main,30 Day Pass,6405,1397,4043,4263,16,16,0,0
2020-04-30 20:00,2020-04-30 21:00,1362,0005 Dunsmuir & Beatty,0150 Alexander & Main,365 Plus,1257,579,3711,3793,16,16,0,0
2020-04-30 20:00,2020-04-30 21:00,1540,0017 Marinaside & Davie,0148 Creekside Park North,30 Day Pass,1345,447,4072,4185,15,15,0,0
2020-04-30 20:00,2020-04-30 21:00,1507,0028 Davie & Beach,0104 Stanley Park - Second Beach South,30 Day Pass,1094,678,4029,4105,18,17,0,0
2020-04-30 20:00,2020-04-30 21:00,1062,0102 Stanley Park - Second Beach North,0034 Cordova & Bute,365 Corporate Plus,3018,830,4001,4193,15,16,0,0
2020-04-30 20:00,2020-04-30 21:00,1712,0102 Stanley Park - Second Beach North,0030 Abbott & Cordova,365 Corporate Plus,4439,1512,4059,4242,15,16,0,0
2020-04-30 20:00,2020-04-30 21:00,1176,0154 Kitsilano Beach Park,0005 Dunsmuir & Beatty,365 Corporate Plus,6097,2814,3960,4195,15,17,681,1
2020-04-30 20:00,2020-04-30 21:00,1230,0050 Bute & Comox,0036 Bute & Robson,365 Plus,661,3242,3747,3660,15,15,0,0
2020-04-30 20:00,2020-04-30 21:00,102,0190 Melville & Bute,0041 Cardero & Robson,365 Plus,1051,639,4026,4124,17,17,217,1
2020-04-30 20:00,2020-04-30 22:00,1236,0138 Richards & Helmcken,0041 Cardero & Robson,365 Day Founding Plus,10432,4795,4072,4206,18,17,1208,6
2020-04-30 20:00,2020-04-30 21:00,104,0104 Stanley Park - Second Beach South,0030 Abbott & Cordova,30 Day Pass,6397,1526,3758,3998,16,17,0,0
2020-04-30 20:00,2020-04-30 21:00,774,0104 Stanley Park - Second Beach South,0030 Abbott & Cordova,30 Day Pass,6430,1578,3950,4098,15,17,0,0
2020-04-30 20:00,2020-04-30 20:00,1252,0102 Stanley Park - Second Beach North,0032 Comox & Denman,30 Day Pass,1482,377,4000,4095,15,16,0,0
2020-04-30 20:00,2020-04-30 21:00,144,0103 Stanley Park - Third Beach Parking Lot,0045 Beach & Hornby,365 Corporate Plus,4116,869,4063,4221,15,18,0,0
2020-04-30 20:00,2020-04-30 21:00,432,0014 Canada Place,0105 Stanley Park - Totem Poles,30 Day Pass,4057,978,4024,4242,16,18,0,0
2020-04-30 20:00,2020-04-30 20:00,62,0034 Cordova & Bute,0025 Homer & Robson,365 Corporate Plus,1725,482,3947,4085,16,17,0,0
2020-04-30 20:00,2020-04-30 21:00,2072,0112 10th & Oak,0152 Arbutus Greenway & 14th,30 Day Pass,2468,744,4187,4332,18,15,0,0
2020-04-30 20:00,2020-04-30 21:00,1373,0053 Keefer & Abbott,0045 Beach & Hornby,365 Plus,3381,1128,4092,4272,16,15,0,0
2020-04-30 20:00,2020-04-30 21:00,1495,0084 Sunset Beach West,0238 Thornton & 1st,365 Standard,5564,1371,3960,4119,15,16,0,0
2020-04-30 20:00,2020-04-30 21:00,949,0213 Pender & Gore,0011 Ontario & Seawall,365 Corporate Plus,9374,3528,3705,3868,17,13,0,0
2020-04-30 20:00,2020-04-30 22:00,1497,0083 Aquatic Centre,0193 Science World,30 Day Pass,4296,4867,3956,4047,17,16,0,0
2020-04-30 20:00,2020-04-30 20:00,624,0032 Comox & Denman,0044 Pacific & Richards,365 Standard,2342,689,3645,3726,17,18,0,0
2020-04-30 20:00,2020-04-30 20:00,2077,0073 Ontario & 5th,0238 Thornton & 1st,Vancity Community Pass,1263,623,3921,3987,17,17,0,0
2020-04-30 20:00,2020-04-30 20:00,2041,0073 Ontario & 5th,0148 Creekside Park North,365 Corporate Plus Renewal,1139,255,4087,4204,15,17,0,0
2020-04-30 20:00,2020-04-30 20:00,949,0213 Pender & Gore,0213 Pender & Gore,365 Corporate Plus,0,17,3711,3798,16,14,0,0
2020-04-30 20:00,2020-04-30 21:00,754,0028 Davie & Beach,0025 Homer & Robson,365 Corporate Standard,3551,1159,4072,4279,16,15,0,0
2020-04-30 20:00,2020-04-30 21:00,380,0136 David Lam Park - West,0148 Creekside Park North,30 Day Pass,2583,1109,3956,4064,19,18,0,0
2020-04-30 20:00,2020-04-30 21:00,1993,0248 St George & Broadway,0198 6th & Main,30 Day Pass,0,1238,3300,3349,16,14,0,0
2020-04-30 20:00,2020-04-30 20:00,701,0024 Hornby & Pender,0079 Nelson & Richards,30 Day Pass,1266,340,3750,3881,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,576,0187 Bute & Davie,0037 Hornby & Nelson,365 Standard,878,483,3716,3790,16,14,0,0
2020-04-30 20:00,2020-04-30 20:00,472,0187 Bute & Davie,0037 Hornby & Nelson,365 Standard,869,473,3692,3745,16,16,0,0
2020-04-30 20:00,2020-04-30 20:00,45,0092 Chilco & Barclay,0092 Chilco & Barclay,365 Plus,820,600,4016,4111,15,15,0,0
2020-04-30 20:00,2020-04-30 20:00,1507,0078 Nelson & Mainland,0028 Davie & Beach,30 Day Pass,3796,965,3960,4108,16,18,0,0
2020-04-30 20:00,2020-05-01 10:00,1816,0057 Marinaside & Cooperage,0083 Aquatic Centre,365 Standard,2785,665,3610,3789,15,19,0,0
2020-04-30 20:00,2020-04-30 20:00,1311,0098 Carrall & Hastings,0253 Charles & Woodland,365 Standard,3467,894,3940,4109,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,1265,0239 Grant & Commercial,0133 Ontario & 16th,365 Standard,4459,1323,3761,3853,16,16,0,0
2020-04-30 20:00,2020-04-30 20:00,846,0087 Broughton & Burnaby,0033 Robson & Denman,30 Day Pass,1341,265,3905,4005,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,1672,0084 Sunset Beach West,0054 Expo & Carrall,24 Hour,4039,796,3723,3997,15,16,0,0
2020-04-30 20:00,2020-04-30 20:00,2073,0060 Bidwell & Burnaby,0048 Comox & Broughton,30 Day Pass,816,258,4059,4164,16,18,0,0
2020-04-30 20:00,2020-04-30 20:00,569,0238 Thornton & 1st,0237 Glen & 6th,365 Standard,5856,1587,3968,4279,15,17,0,0
2020-04-30 20:00,2020-04-30 20:00,421,0021 Cordova & Granville,0205 Pine & 10th,30 Day Pass,6626,1479,3676,3826,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,494,0227 Campbell & Hastings,0222 Adanac & McLean,365 Plus,1364,493,3906,4006,16,17,0,0
2020-04-30 20:00,2020-05-01 16:00,1397,0014 Canada Place,0014 Canada Place,24 Hour,10428,73558,3864,4016,16,19,0,0
2020-04-30 20:00,2020-04-30 20:00,1993,0053 Keefer & Abbott,0248 St George & Broadway,30 Day Pass,0,1118,3344,3355,16,15,0,0
2020-04-30 20:00,2020-04-30 21:00,339,0063 Robson & Granville,0015 Granville & Georgia,30 Day Pass,6048,2717,3831,4026,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,194,0083 Aquatic Centre,0102 Stanley Park - Second Beach North,Vancity Community Pass,2442,739,3715,3808,17,18,0,0
2020-04-30 20:00,2020-04-30 20:00,2072,0081 7th & Heather,0112 10th & Oak,30 Day Pass,3990,1437,4164,4325,18,16,0,0
2020-04-30 20:00,2020-04-30 21:00,1810,0154 Kitsilano Beach Park,0066 Anderson & 2nd,365 Corporate Plus,2850,2581,4014,4109,17,17,0,0
2020-04-30 20:00,2020-04-30 20:00,380,0083 Aquatic Centre,0136 David Lam Park - West,30 Day Pass,5098,1306,3879,4056,18,18,0,0
2020-04-30 20:00,2020-04-30 20:00,1796,0037 Hornby & Nelson,0196 Drake & Hornby,90 Day,547,193,3980,4100,15,14,0,0
2020-04-30 20:00,2020-04-30 21:00,1938,0014 Canada Place,0014 Canada Place,24 Hour,9305,3996,3868,4145,16,15,0,0
2020-04-30 20:00,2020-05-01 14:00,332,0014 Canada Place,0093 Chilco & Robson,24 Hour,12074,65119,3982,4098,16,18,0,0
2020-04-30 20:00,2020-04-30 20:00,360,0028 Davie & Beach,0053 Keefer & Abbott,30 Day Pass,5292,1866,4011,4190,18,18,0,0
2020-04-30 20:00,2020-04-30 20:00,1491,0028 Davie & Beach,0053 Keefer & Abbott,30 Day Pass,5243,1905,4001,4254,17,18,0,0
2020-04-30 20:00,2020-04-30 21:00,1065,0174 1st & Manitoba,0167 Cordova & Columbia,Vancity Community Pass,4447,2993,3779,3876,16,16,0,0
2020-04-30 20:00,2020-04-30 20:00,257,0196 Drake & Hornby,0207 Alberni & Jervis,30 Day Pass,1709,775,3921,4040,17,18,0,0
2020-04-30 20:00,2020-04-30 21:00,1964,0010 Stamp's Landing,0155 Arbutus & McNicoll,30 Day Pass,4277,2502,3990,4127,16,14,0,0
2020-04-30 20:00,2020-04-30 20:00,2099,0030 Abbott & Cordova,0053 Keefer & Abbott,30 Day Pass,371,334,4126,4213,17,17,0,0
2020-04-30 20:00,2020-04-30 20:00,273,0246 Glen & Broadway,0166 Alder & 11th,30 Day Pass,3969,1238,3673,3868,15,12,0,0
2020-04-30 20:00,2020-04-30 20:00,104,0014 Canada Place,0104 Stanley Park - Second Beach South,30 Day Pass,3700,1085,3723,3895,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,774,0014 Canada Place,0104 Stanley Park - Second Beach South,30 Day Pass,3714,1085,3921,4021,16,16,0,0
2020-04-30 20:00,2020-04-30 20:00,1900,0033 Robson & Denman,0035 Coal Harbour Community Centre,30 Day Pass,961,371,3800,3856,17,17,0,0
2020-04-30 20:00,2020-04-30 20:00,102,0054 Expo & Carrall,0190 Melville & Bute,365 Plus,3698,2260,4087,4130,19,16,852,4
2020-04-30 20:00,2020-04-30 21:00,976,0014 Canada Place,0014 Canada Place,24 Hour,9201,4402,4021,4264,17,16,0,0
2020-04-30 20:00,2020-04-30 20:00,1878,0143 South False Creek Seawall,0054 Expo & Carrall,365 Plus,3314,728,3834,4035,16,16,0,0
2020-04-30 20:00,2020-04-30 20:00,637,0053 Keefer & Abbott,0053 Keefer & Abbott,30 Day Pass,9532,2253,3939,4200,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,470,0139 Burrard & 4th,0139 Burrard & 4th,365 Standard,79,131,3692,3760,17,17,0,0
2020-04-30 20:00,2020-04-30 20:00,244,0032 Comox & Denman,0048 Comox & Broughton,30 Day Pass,526,173,3955,4088,17,16,0,0
2020-04-30 20:00,2020-04-30 20:00,149,0190 Melville & Bute,0154 Kitsilano Beach Park,365 Day Founding Standard,3616,963,3913,4037,17,18,0,0
2020-04-30 20:00,2020-04-30 20:00,231,0081 7th & Heather,0297 6th & Prince Edward,30 Day Pass,6444,1964,3892,4159,16,15,0,0
2020-04-30 20:00,2020-04-30 20:00,1378,0274 Victoria & 10th,0253 Charles & Woodland,30 Day Pass,1931,448,3607,3726,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,634,0274 Victoria & 10th,0253 Charles & Woodland,30 Day Pass,1905,462,3879,3969,16,18,0,0
2020-04-30 20:00,2020-04-30 20:00,1705,0202 14th & Oak,0071 14th & Granville,365 Day Founding Plus,914,261,3852,3990,15,15,0,0
2020-04-30 20:00,2020-04-30 20:00,2072,0152 Arbutus Greenway & 14th,0081 7th & Heather,30 Day Pass,3267,928,4074,4283,15,16,0,0
2020-04-30 20:00,2020-04-30 20:00,255,0102 Stanley Park - Second Beach North,0203 Pine & 14th,365 Standard,5519,1228,3881,4072,16,18,0,0
2020-04-30 20:00,2020-04-30 20:00,1205,0017 Marinaside & Davie,0225 McLean & Pender,24 Hour,4200,1129,3624,3739,16,18,0,0
2020-04-30 20:00,2020-04-30 20:00,509,0148 Creekside Park North,0198 6th & Main,365 Standard,2352,933,3908,4061,18,15,266,1
2020-04-30 20:00,2020-04-30 20:00,2078,0009 Spyglass & Seawall,0028 Davie & Beach,30 Day Pass,6836,1299,3790,3958,20,17,0,0
2020-04-30 20:00,2020-04-30 20:00,589,0248 St George & Broadway,0280 Triumph & Victoria,365 Day Founding Plus,5219,1418,3792,3966,17,18,0,0
2020-04-30 20:00,2020-04-30 20:00,1896,0066 Anderson & 2nd,0017 Marinaside & Davie,30 Day Pass,5821,1503,3673,3803,18,16,0,0
2020-04-30 20:00,2020-04-30 20:00,1768,0133 Ontario & 16th,0239 Grant & Commercial,365 Standard,4431,1422,3948,4055,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,380,0148 Creekside Park North,0083 Aquatic Centre,30 Day Pass,3814,1066,3834,3969,18,18,0,0
2020-04-30 20:00,2020-04-30 20:00,697,0242 8th & Commercial,0244 10th & Commercial,30 Day Pass,737,269,3671,3748,18,19,0,0
2020-04-30 20:00,2020-04-30 20:00,1333,0025 Homer & Robson,0044 Pacific & Richards,365 Standard,1192,388,3963,4053,16,18,0,0
2020-04-30 20:00,2020-04-30 20:00,1270,0066 Anderson & 2nd,0174 1st & Manitoba,30 Day Pass,3408,1400,4042,4201,17,17,0,0
2020-04-30 20:00,2020-04-30 20:00,1988,0079 Nelson & Richards,0044 Pacific & Richards,30 Day Pass,706,222,3834,3927,16,17,0,0
2020-04-30 20:00,2020-04-30 20:00,1877,0066 Anderson & 2nd,0174 1st & Manitoba,365 Standard,3293,1471,3989,4171,16,14,0,0
2020-04-30 19:00,2020-04-30 20:00,1785,0071 14th & Granville,0106 Heather & 14th,365 Plus,1496,335,3782,3916,16,16,0,0
2020-04-30 19:00,2020-04-30 20:00,442,0193 Science World,0174 1st & Manitoba,Vancity Community Pass,888,1063,3976,4027,18,17,0,0
2020-04-30 19:00,2020-04-30 20:00,219,0198 6th & Main,0148 Creekside Park North,365 Standard,1572,465,3992,4150,16,15,0,0
2020-04-30 19:00,2020-04-30 20:00,576,0030 Abbott & Cordova,0187 Bute & Davie,30 Day Pass,2846,898,3671,3756,16,18,0,0
2020-04-30 19:00,2020-04-30 20:00,75,0126 Thurlow & Pendrell,0047 Chilco & Beach,365 Day Founding Plus,1680,631,3805,3906,17,18,0,0
2020-04-30 19:00,2020-04-30 20:00,1236,0045 Beach & Hornby,0138 Richards & Helmcken,365 Day Founding Plus,8931,3420,3963,4169,19,18,888,5
2020-04-30 19:00,2020-04-30 20:00,2077,0102 Stanley Park - Second Beach North,0073 Ontario & 5th,Vancity Community Pass,6979,3048,3906,3984,18,16,0,0
2020-04-30 19:00,2020-04-30 19:00,11,0187 Bute & Davie,0032 Comox & Denman,30 Day Pass,1025,265,3711,3800,17,19,0,0
2020-04-30 19:00,2020-04-30 20:00,1092,0039 Helmcken & Burrard,0053 Keefer & Abbott,365 Plus,2142,550,3895,4024,16,18,0,0
2020-04-30 19:00,2020-04-30 19:00,637,0011 Ontario & Seawall,0053 Keefer & Abbott,365 Corporate Plus,1376,331,3932,4026,17,18,0,0
2020-04-30 19:00,2020-04-30 20:00,784,0107 8th & Ontario,0107 8th & Ontario,30 Day Pass,11116,3284,3621,3840,18,18,0,0
2020-04-30 19:00,2020-04-30 20:00,681,0143 South False Creek Seawall,0006 Olympic Village Station,30 Day Pass,1364,567,4085,4175,19,18,0,0
2020-04-30 19:00,2020-04-30 20:00,707,0159 Vine & 4th,0154 Kitsilano Beach Park,365 Corporate Plus,14610,3482,3911,4358,18,12,0,0
2020-04-30 19:00,2020-04-30 19:00,120,0176 10th & Ontario,0248 St George & Broadway,30 Day Pass,918,366,3816,3927,18,17,0,0
2020-04-30 19:00,2020-04-30 19:00,2099,0150 Alexander & Main,0030 Abbott & Cordova,30 Day Pass,1431,610,4135,4233,19,18,0,0
2020-04-30 19:00,2020-04-30 19:00,1285,0199 Georgia & Main,0009 Spyglass & Seawall,30 Day Pass,2046,481,3843,3951,18,20,0,0
2020-04-30 19:00,2020-04-30 20:00,102,0148 Creekside Park North,0054 Expo & Carrall,365 Plus,6695,1736,4043,4158,18,18,0,0
2020-04-30 19:00,2020-04-30 20:00,2078,0154 Kitsilano Beach Park,0009 Spyglass & Seawall,30 Day Pass,4847,1132,3724,3910,18,18,0,0
2020-04-30 19:00,2020-04-30 19:00,1287,0150 Alexander & Main,0174 1st & Manitoba,365 Plus,2356,740,4063,4203,18,18,0,0
2020-04-30 19:00,2020-04-30 20:00,1624,0028 Davie & Beach,0017 Marinaside & Davie,365 Plus,4371,2205,4103,4261,19,16,0,0
2020-04-30 19:00,2020-04-30 20:00,2044,0028 Davie & Beach,0148 Creekside Park North,30 Day Pass,4845,1016,4074,4208,16,19,0,0
2020-04-30 19:00,2020-04-30 20:00,293,0272 Pender & Victoria,0278 15th & Victoria,365 Standard,4298,1061,3473,3687,19,18,0,0
2020-04-30 19:00,2020-04-30 20:00,1896,0017 Marinaside & Davie,0066 Anderson & 2nd,30 Day Pass,4996,1221,3624,3727,17,16,0,0
2020-04-30 19:00,2020-04-30 19:00,1820,0050 Bute & Comox,0032 Comox & Denman,365 Corporate Plus,878,145,3950,4048,17,18,0,0
2020-04-30 19:00,2020-04-30 20:00,1749,0102 Stanley Park - Second Beach North,0193 Science World,30 Day Pass,6250,1260,4130,4319,19,17,0,0
2020-04-30 19:00,2020-04-30 19:00,707,0108 1st & Chestnut,0159 Vine & 4th,365 Corporate Plus,1125,411,3898,4009,17,16,0,0
2020-04-30 19:00,2020-04-30 20:00,884,0107 8th & Ontario,0108 1st & Chestnut,24 Hour,6126,1828,3731,3926,17,18,0,0
